mass,wheel_mass,wheel_radius,MaxRPM,MinRPM,MaxBrakeTorque,MaxMotorTorque,MaxSteeringAngle,TireDragCoeff,WheelDamping,ShiftTime,TractionControlSlipLimit,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
2485.462,48.52,0.387,8966.664,748.844,2536.223,405.248,38.973,3.236,0.615,0.218,0.852,0.617,6.618,11,2.149,3.6,-1.424
2378.928,29.123,0.388,9184.669,1089.091,2988.43,476.765,48.747,3.215,1.055,0.266,0.73,0.361,6.941,10,2.868,3.2,-1.858
2332.616,30.21,0.341,8901.906,757.031,2802.795,536.091,39.377,2.689,0.863,0.424,0.785,0.328,9.507,8,1.438,2.4,-2.103
2496.024,43.94,0.348,7156.657,787.46,2680.204,452.366,43.504,3.84,0.993,0.369,0.802,0.465,8.519,7,1.291,2.6,-1.633
2418.027,30.535,0.36,8425.906,849.303,2516.587,481.054,41.27,3.726,0.886,0.388,0.94,0.175,7.866,10,1.741,3,-1.664
2049.373,29.315,0.382,8235.42,899.93,2783.179,462.908,42.287,3.914,1.054,0.406,0.725,0.125,9.72,8,0.955,2.4,-1.895
2060.93,43.106,0.353,7797.439,686.836,2633.866,449.895,33.512,4.009,1.048,0.294,0.784,0.437,10.015,7,0.977,2.4,-1.998
2111.077,23.397,0.348,8432.844,955.526,3003.364,482.167,38.656,4.139,0.946,0.37,0.689,0.22,10.274,7,0.867,2.2,-2.046
2038.15,26.095,0.355,9564.67,717.449,2606.854,495.321,32.35,4.653,0.833,0.401,0.778,0.179,7.673,9,2.249,3.2,-1.76
2385.083,35.806,0.384,7748.549,691.563,2539.434,474.774,40.765,3.937,1.475,0.446,0.851,0.475,4.734,11,5.112,4.4,-1.58
2492.212,27.095,0.352,9753.017,970.187,2818.636,472.717,38.783,4.378,1.206,0.315,0.889,0.213,7.449,10,2.489,3.2,-1.775
2215.086,29.066,0.36,7517.403,837.326,2666.675,540.745,49.586,3.971,1.043,0.449,0.784,0.259,9.705,8,1.119,2.4,-2.089
2282.804,27.621,0.336,8528.998,763.011,2583.918,496.284,44.734,3.851,1.001,0.439,0.736,0.139,8.911,11,1.55,2.8,-2.073
2126.014,48.438,0.338,9737.831,1060.373,3075.507,494.618,46.246,4.294,1.265,0.291,0.78,0.615,6.91,10,2.601,3.2,-1.758
2444.409,40.114,0.379,10251.375,888.52,3097.651,443.849,42.208,4.208,1.245,0.411,0.946,0.337,7.021,11,2.982,3.2,-1.76
2151.852,31.189,0.366,10772.2,1013.866,2906.059,464.648,33.032,4.466,1.293,0.248,0.668,0.38,6.604,11,3.177,3.2,-1.803
2276.822,59.126,0.385,8462.366,791.581,2605.497,543.464,39.091,4.678,1.211,0.363,0.801,0.971,7.437,9,2.069,3,-1.736
2429.056,26.326,0.313,7466.631,948.977,2575.182,452.748,35.464,3.261,0.808,0.45,0.907,0.192,8.036,11,2.08,3.2,-2.017
2086.401,56.458,0.384,8430.413,998.842,2824.004,530.806,40.083,3.728,1.425,0.324,0.817,0.882,6.3,10,3.212,3.2,-1.773
2434.491,28.931,0.311,9119.646,680.336,2693.252,448.244,43.672,4.309,1.043,0.477,0.705,0.192,9.822,9,1.03,2.4,-1.926
2316.634,30.64,0.384,9640.863,1054.292,2515.376,458.801,36.843,2.951,1.14,0.399,0.887,0.318,7.704,10,1.84,3,-1.736
2381.642,55.723,0.388,8107.693,652.3,2512.571,454.493,42.067,2.723,1.108,0.396,0.824,0.857,6.759,11,2.154,3.4,-1.574
2386.613,32.689,0.355,8278.697,620.771,2617.326,425.983,32.275,4.248,0.862,0.422,0.789,0.224,8.474,8,1.577,2.8,-1.81
2218.359,39.868,0.376,6336.896,809.673,2567.464,446.386,40.251,4.119,0.987,0.385,0.897,0.329,8.287,9,1.428,2.8,-1.556
2435.09,32.655,0.336,6710.423,914.696,2971.846,488.004,33.38,4.633,1.03,0.37,0.783,0.191,9.847,9,1.319,2.4,-2.22
2428.898,26.689,0.343,12524.343,993.837,2510.091,543.691,36.863,2.274,1.008,0.391,0.944,0.509,7.973,9,1.896,3,-1.857
2367.227,29.894,0.372,7817.18,623.493,2743.453,427.98,41.46,3.894,1.225,0.342,0.811,0.225,8.369,9,1.649,2.8,-1.837
2450.233,52.227,0.386,10245.546,804.398,2757.206,481.93,38.8,4.04,0.967,0.545,0.67,0.741,7.987,8,1.467,2.8,-1.492
2396.119,33.331,0.368,7050.579,781.209,2569.734,529.338,31.374,2.291,0.708,0.427,0.809,0.427,7.662,10,1.912,3,-1.707
2065.767,52.384,0.346,6781.925,1031.992,2778.604,490,43.102,2.297,1.338,0.565,0.795,0.746,7.652,10,1.996,3.4,-1.76
2365.294,29.552,0.382,10524.591,855.667,2799.658,448.787,43.911,4.446,0.948,0.407,0.788,0.268,8.362,7,1.714,3,-1.85
2322.363,30.41,0.368,9256.529,985.762,2654.137,493.812,39.263,3.976,0.983,0.389,0.744,0.232,9.114,7,1.209,2.6,-1.798
2403.69,31.652,0.356,8849.447,810.279,2512.257,413.887,37.403,3.539,0.821,0.354,0.719,0.179,8.121,11,1.65,3,-1.797
2431.706,39.343,0.358,10672.257,677.797,2557.462,464.14,34.787,4.066,1.047,0.48,0.708,0.311,7.72,10,1.799,3,-1.702
2339.577,31.025,0.378,8712.461,801.466,2875.61,407.881,38.309,4.502,0.898,0.444,0.651,0.186,9.962,10,1.445,2.4,-2.317
2403.337,38.887,0.384,6247.848,711.566,2628.585,479.957,39.964,2.759,1.262,0.276,0.681,0.31,7.887,11,1.456,3,-1.52
2201.453,28.579,0.349,9119.01,818.165,3028.481,420.755,35.295,4.471,1.066,0.445,0.845,0.118,10.21,10,0.639,2.4,-1.975
2481.915,40.371,0.385,7466.68,746.635,2541.275,495.719,46.167,3.308,1.345,0.509,0.778,0.346,6.878,11,2.307,3.6,-1.542
2030.949,33.181,0.382,7224.68,833.884,2697.136,509.962,44.44,3.817,1.202,0.413,0.811,0.202,9.81,10,0.932,2.4,-1.903
2459.489,28.438,0.385,9032.299,803.527,2683.525,459.963,30.531,4.267,0.842,0.358,0.744,0.225,8.104,10,1.462,3,-1.667
2382.854,39.9,0.357,6701.837,748.251,2537.69,519.695,38.37,4.01,0.933,0.413,0.928,0.33,8.06,9,1.767,2.8,-1.729
2167.397,25.638,0.352,9735.712,668.013,3022.571,529.359,45.339,3.801,1.11,0.461,0.702,0.176,10.167,11,0.905,2.2,-1.708
2226.873,27.634,0.368,7290.907,633.543,2775.821,419.654,34.624,3.94,1.017,0.372,0.883,0.208,9.607,9,1.154,2.6,-1.855
2249.903,52.697,0.387,11440.981,993.614,2502.277,410.372,33.222,3.924,1.366,0.506,0.801,0.757,7.406,10,1.961,3.2,-1.687
2442.227,27.248,0.377,7427.378,893.075,2708.843,486.289,38.466,4.522,1.099,0.322,0.923,0.195,7.821,12,1.982,3.2,-1.809
2056.529,29.997,0.342,10467.759,816.774,2696.504,425.72,39.904,2.522,1.035,0.38,0.789,0.37,9.982,7,0.957,2.6,-1.95
2390.437,56.198,0.383,10092.544,894.948,2537.541,414.168,39.533,3.994,0.207,0.325,0.821,0.873,7.199,9,1.965,3.2,-1.554
2374.927,47.982,0.349,7933.442,907.538,2735.004,475.331,36.993,4.123,0.263,0.543,0.733,0.737,-0.429,11,5.142,4,-1.696
2424.852,26.059,0.364,7018.566,866.007,2679.626,486.474,31.822,3.511,0.954,0.414,0.815,0.192,8.372,9,1.622,2.8,-1.825
2155.845,26.691,0.356,8772.828,763.221,2527.637,485.107,38.918,4.163,1.014,0.441,0.896,0.157,9.616,9,1.18,2.4,-1.842
2401.897,44.368,0.322,8352.004,982.975,2525.009,438.33,32.422,4.061,0.988,0.373,0.797,0.479,8.802,7,1.45,2.6,-1.751
2479.901,35.323,0.352,9336.128,894.253,2559.265,420.573,44.163,4.023,1.255,0.383,0.925,0.255,7.774,9,1.796,3,-1.7
2483.462,41.318,0.319,8832.729,1026.84,3047.017,411.344,46.202,2.768,1.001,0.596,0.737,0.49,6.591,11,3.067,3.2,-1.913
2438.257,30.167,0.385,8357.375,667.777,3092.873,414.525,37.456,4.536,1.028,0.465,0.764,0.165,9.143,9,1.276,2.6,-1.751
2373.202,30.226,0.352,7014.285,1002.311,2923.87,545.647,39.016,4.175,1.122,0.467,0.778,0.253,9.771,8,1.166,2.4,-2.054
2174.363,25.111,0.384,7359.098,802.372,2505.778,481.754,49.09,4.04,0.913,0.321,0.92,0.246,8.04,10,1.809,2.8,-1.647
2469.129,46.409,0.369,12773.861,777.67,2533.341,516.241,38.789,2.386,0.571,0.366,0.803,0.547,7.195,10,2.077,3.4,-1.678
2194.287,36.132,0.325,11447.768,768.472,3049.278,440.788,39.084,3.613,0.258,0.558,0.81,0.742,6.899,10,2.921,3.2,-1.933
2232.6,30.103,0.349,10447.476,743.943,2608.496,415.471,46.699,3.358,1.021,0.427,0.868,0.259,9.595,8,1.088,2.4,-1.804
2196.674,29.377,0.343,8349.151,805.338,2837.06,527.239,38.435,4.361,1.144,0.332,0.886,0.172,10.004,8,1.148,2.4,-2.134
2128.493,55.328,0.378,6497.417,1075.582,2557.399,442.878,42.518,2.658,1.027,0.431,0.792,0.844,8.397,8,1.476,2.8,-1.756
2488.332,41.383,0.378,11328.784,810.599,2514.206,507.952,43.959,3.849,0.553,0.548,0.901,0.447,7.138,12,1.992,3.6,-1.486
2033.239,29.873,0.351,10780.124,669.183,2734.766,464.616,32.81,3.245,0.95,0.411,0.813,0.299,10.044,7,0.889,2.4,-1.8
2493.447,25.097,0.387,8830.852,628.153,2504.875,475.022,42.033,2.809,0.97,0.469,0.869,0.298,7.485,11,1.856,3.6,-1.452
2490.946,41.118,0.35,6682.818,730.417,2755.908,486.215,40.137,3.479,1.036,0.408,0.784,0.371,9.021,7,1.136,2.6,-1.656
2336.403,28.946,0.365,8838.08,774.631,2985.785,450.785,34.234,3.683,0.895,0.398,0.845,0.131,9.744,9,1.128,2.4,-2.111
2341.414,44.882,0.373,10616.725,958.023,2892.272,536.517,44.071,2.121,0.906,0.255,0.878,0.496,6.296,12,3.044,3.6,-1.534
2325.594,36.611,0.372,6200.015,1012.638,2511.543,534.164,44.403,4.315,0.755,0.458,0.735,0.266,7.738,12,1.816,3,-1.729
2472.083,28.275,0.375,9816.108,907.291,2847.242,452.846,44.134,3.797,1.006,0.379,0.895,0.183,8.411,9,1.589,2.8,-1.895
2028.629,30.045,0.316,8321.726,965.278,2858.919,452.525,47.777,2.665,0.792,0.397,0.804,0.334,10.032,7,0.773,2,-1.989
2325.002,34.847,0.389,12628.6,795.938,2553.533,506.927,39.33,2.218,1.456,0.435,0.904,0.522,7.664,10,1.738,3.2,-1.649
2432.691,35.979,0.363,6279.141,773.487,2675.335,471.725,45.39,3.334,0.885,0.482,0.923,0.243,7.853,12,1.887,3,-1.796
2352.528,45.374,0.378,9658.66,1079.372,2571.319,447.316,44.787,3.376,0.844,0.42,0.863,0.512,7.762,10,1.65,3,-1.564
2187.696,50.922,0.359,9069.234,733.86,3030.019,445.185,34.218,2.012,0.319,0.301,0.791,0.697,5.028,11,4.202,4.2,-1.57
2118.133,51.089,0.385,8267.493,997.396,2567.343,404.222,30.865,3.802,0.978,0.489,0.794,0.703,8.528,8,1.436,2.8,-1.68
2498.848,38.378,0.375,9746.823,966.931,2506.534,404.482,42.558,3.73,0.625,0.442,0.879,0.375,7.231,12,2.01,3.2,-1.552
2422.65,25.51,0.365,8569.313,943.562,2784.243,525.554,31.596,3.707,0.869,0.4,0.913,0.198,8.706,11,1.586,2.8,-2.053
2492.769,37.429,0.387,10706.409,1011.001,2556.37,536.994,37.881,2.419,1.292,0.229,0.717,0.427,7.005,12,2.137,3.6,-1.612
2377.521,34.619,0.344,10037.247,852.789,2568.009,507.099,38.192,4.502,1.203,0.343,0.767,0.209,8.365,11,1.565,2.8,-1.822
2419.329,52.687,0.364,10267.266,986.62,2647.705,540.849,30.766,4.855,1.353,0.465,0.847,0.756,-0.724,12,4.552,3.8,-1.433
2249.533,27.495,0.338,11636.784,945.316,2747.652,462.716,46.053,3.632,0.337,0.286,0.839,0.663,5.748,12,3.854,3.6,-1.78
2417.171,28.984,0.356,8661.954,878.462,2707.266,416.122,39.462,2.627,0.507,0.234,0.813,0.493,9.001,8,1.368,2.8,-1.948
2498.263,27.08,0.346,7601.998,737.588,2578.255,447.595,43.972,4.166,0.654,0.401,0.706,0.346,8.194,9,1.657,3,-1.82
2422.929,31.189,0.379,9695.788,808.778,2830.796,422.053,32.781,4.022,1.199,0.353,0.675,0.199,8.493,9,1.54,2.8,-1.84
2311.594,21.483,0.359,6619.634,1054.134,2594.507,492.424,48.462,3.883,0.477,0.429,0.696,0.523,6.785,10,2.945,3.6,-1.767
2452.707,31.453,0.332,6822.593,749.777,2986.582,468.318,34.526,3.93,0.526,0.556,0.723,0.474,7.141,10,2.619,3.2,-1.77
2201.901,36.124,0.354,8252.015,802.051,2553.378,505.236,49.017,3.222,0.962,0.384,0.776,0.244,9.304,7,1.227,2.6,-1.953
2425.75,33.079,0.381,7938.224,855.532,3117.726,515.228,44.292,4.103,1.017,0.458,0.8,0.145,9.105,9,1.419,2.6,-1.877
2493.147,45.13,0.375,6999.949,666.89,2513.779,534.242,35.988,2.489,1.023,0.539,0.775,0.504,6.938,11,2.199,3.4,-1.522
2498.542,28.822,0.378,7874.961,968.318,2549.705,485.892,37.744,3.186,0.985,0.348,0.944,0.21,7.288,10,2.084,3.4,-1.6
2301.532,52.24,0.346,8508.728,712.758,2598.357,416.164,39.366,4.104,1.422,0.417,0.735,0.741,8.493,8,1.591,2.6,-1.895
2124.857,35.738,0.337,10111.788,767.895,2682.29,497.61,39.781,3.237,0.867,0.427,0.817,0.218,10.067,8,0.977,2.4,-2.091
2442.413,46.721,0.343,12323.456,855.514,2543.293,528.517,39.678,2.418,0.612,0.406,0.87,0.557,7.749,9,1.689,3,-1.693
2246.627,31.434,0.382,11368.01,1002.23,2741.335,488.011,39.997,3.418,0.984,0.328,0.811,0.37,8.857,8,1.355,2.8,-1.837
2432.098,47.334,0.355,12893.697,799.08,2568.632,502.377,46.09,3.368,0.956,0.38,0.781,0.578,7.971,7,1.714,2.8,-1.653
2445.984,39.673,0.353,9423.494,961.244,2512.621,475.449,43.173,3.158,0.904,0.325,0.738,0.322,7.718,11,1.804,3,-1.651
2435.987,27.12,0.368,6922.18,603.776,2606.738,449.708,47.88,3.283,0.914,0.477,0.794,0.245,8.062,10,1.699,3,-1.792
2359.599,23.523,0.39,10648.187,846.667,2625.903,446.644,37.463,3.58,1.139,0.359,0.768,0.283,7.954,12,1.683,3.2,-1.747
2488.636,25.205,0.349,8948.381,828.447,2688.469,545.08,36.971,3.469,1.023,0.393,0.856,0.211,8.973,9,1.222,2.6,-1.673
2346.481,29.305,0.362,7757.778,936.844,2571.292,473.573,46.403,3.581,1.103,0.433,0.698,0.178,8.42,11,1.374,2.8,-1.74
2171.777,29.039,0.368,9539.961,821.188,2810.632,522.283,34.39,4.265,0.887,0.361,0.724,0.161,9.799,11,1.013,2.4,-1.983
2486.04,27.128,0.35,8397.953,636.696,2738.777,510.314,34.128,4.041,1.215,0.37,0.838,0.215,8.462,9,1.751,2.8,-1.873
2405.415,39.015,0.374,12073.052,995.498,2863.32,447.669,39.673,2.799,1.033,0.392,0.82,0.455,8.866,7,1.278,2.8,-1.678
2406.279,28.499,0.355,12094.2,946.468,2534.391,472.708,40.052,2.438,0.598,0.313,0.668,0.457,8.2,9,1.605,3,-1.812
2310.543,30.628,0.367,7719.925,646.516,2554.298,447.655,48.406,3.059,0.757,0.463,0.88,0.243,8.109,10,1.86,3,-1.87
2105.237,25.482,0.362,7066.765,886.65,2569.429,450.92,32.397,3.386,1.093,0.43,0.926,0.178,9.428,10,1.147,2.6,-1.684
2487.187,28.078,0.386,9508.984,1026.15,2573.474,522.041,44.473,3.562,1.328,0.329,0.841,0.328,7.26,12,2.149,3.4,-1.673
2345.593,55.689,0.382,10598.082,645.028,2537.153,489.455,33.912,2.631,1.042,0.373,0.664,0.856,7.154,10,2.176,3.2,-1.718
2380.17,33.374,0.336,7560.302,711.078,2954.073,404.148,42.724,4.079,1.025,0.393,0.752,0.123,10.122,9,1.004,2.2,-1.977
2489.062,43.348,0.347,12127.463,901.778,2509.074,467.391,47.548,2.765,0.952,0.403,0.759,0.461,7.655,9,1.793,3.2,-1.676
2456.628,29.063,0.311,10285.409,737.324,2570.101,439.929,44.372,4.105,0.978,0.402,0.797,0.239,9.262,7,1.471,2.6,-1.885
2378.613,47.194,0.37,12429.411,949.879,2533.803,533.374,37.973,4.077,0.458,0.226,0.816,0.573,7.516,10,1.883,3.2,-1.55
2406.286,40.618,0.343,8713.297,618.056,2677.294,516.548,39.439,2.132,1.046,0.228,0.792,0.467,8.261,8,1.77,2.8,-1.938
2468.635,36.749,0.384,10259.164,990.712,2678.297,400.7,32.855,3.926,1.345,0.51,0.817,0.345,7.572,10,1.895,3.2,-1.689
2303.188,33.551,0.321,10187.501,1032.277,2581.512,495.096,36.52,2.297,0.949,0.241,0.761,0.426,5.526,11,3.838,3.8,-1.596
2317.704,40.098,0.384,6012.799,1085.123,2524.5,533.833,31.106,3.933,0.721,0.292,0.759,0.356,7.473,11,1.91,3.2,-1.606
2493.544,33.875,0.363,7874.832,622.005,2582.107,413.999,48.889,3.168,1.178,0.522,0.8,0.305,7.732,11,1.674,3.2,-1.662
2313.557,32.083,0.316,8845.389,880.41,2824.441,549.73,35.414,3.943,0.95,0.391,0.818,0.222,10.246,8,0.773,2.2,-1.92
2427.376,29.634,0.336,8046.18,886.554,2694.387,412.44,40.068,4.282,1.197,0.342,0.938,0.197,8.978,10,1.436,2.6,-1.91
2369.72,48.823,0.377,6015.806,713.935,2501.375,450.74,32.24,3.925,0.533,0.571,0.696,0.627,7.193,10,2.115,3.4,-1.644
2394.596,32.438,0.383,6956.806,764.007,2603.261,539.833,44.076,3.419,1.331,0.425,0.68,0.331,7.552,11,1.986,3.2,-1.609
2455.254,27.602,0.374,6004.395,807.639,2603.937,533.467,43.767,2.342,1.265,0.417,0.714,0.414,7.613,10,2.059,3,-1.813
2445.973,34.938,0.344,6182.258,858.192,2783.22,471.264,33.005,4.067,0.956,0.35,0.7,0.255,9.509,9,1.014,2.6,-1.673
2494.104,36.058,0.378,7769.493,956.586,2530.282,440.368,37.498,3.34,0.863,0.486,0.713,0.215,7.28,12,2.14,3.4,-1.693
2418.517,28.865,0.387,10564.689,696.097,2505.487,529.012,30.788,4.687,0.153,0.389,0.752,0.847,7.424,10,1.896,3.4,-1.454
2156.68,30.392,0.384,9719.044,832.391,3048.169,451.16,38.977,4.022,1.083,0.474,0.75,0.185,9.974,8,0.785,2.4,-1.69
2200.052,25.689,0.362,7064.819,714.17,2545.423,409.564,30.932,3.873,0.873,0.39,0.939,0.215,9.122,11,1.335,2.6,-1.85
2448.023,39.433,0.329,7329.315,689.052,2541.245,539.586,40.364,4.931,0.976,0.384,0.739,0.314,8.47,10,1.563,2.6,-1.84
2273.259,28.562,0.374,8295.778,777.13,3082.977,418.072,46.245,3.662,0.85,0.451,0.784,0.174,9.566,9,1.381,2.4,-2.12
2082.277,30.009,0.314,7448.014,922.464,2762.068,404.749,33.926,3.823,0.996,0.339,0.701,0.153,10.222,10,0.823,2.2,-1.997
2370.074,37.56,0.376,10457.364,744.996,2724.355,446.415,38.596,4.26,0.942,0.596,0.926,0.49,6.225,12,3.272,3.8,-1.877
2311.46,47.911,0.329,12977.863,997.388,3008.403,497.914,45.066,4.48,0.354,0.497,0.869,0.646,5.529,11,3.727,3.6,-1.929
2314.31,36.85,0.376,11695.911,669.439,2645.444,428.534,38.617,4.482,0.919,0.386,0.823,0.409,8.229,9,1.541,2.8,-1.724
2479.215,38.641,0.344,12206.91,986.576,2644.189,496.785,34.764,3.535,1.046,0.451,0.787,0.471,7.807,9,1.947,2.8,-1.878
2084.003,42.893,0.377,10880.15,940.846,2520.435,419.921,39.939,3.961,0.97,0.235,0.801,0.43,8.642,8,1.418,2.8,-1.847
2477.612,37.748,0.367,7786.011,962.783,2560.657,414.451,34.914,3.612,0.784,0.552,0.787,0.38,7.409,11,2.294,3,-1.865
2461.894,30.641,0.356,8347.15,921.393,2529.534,437.2,34.189,3.243,1.406,0.599,0.79,0.497,8.037,8,1.613,2.8,-1.816
2254.893,31.267,0.372,8206.383,839.164,2664.965,512.228,47.951,4.657,0.985,0.486,0.829,0.217,8.718,10,1.458,2.8,-1.823
2434.417,42.32,0.357,9846.39,917.972,2552.455,532.613,44.14,4.344,0.873,0.334,0.806,0.411,7.944,10,1.741,2.8,-1.738
2339.237,54.74,0.36,7983.716,670.787,2792.662,521.858,32.881,4.643,0.814,0.589,0.794,0.825,5.395,11,3.955,4,-1.687
2029.125,34.635,0.376,7036.19,846.733,2627.003,416.325,42.988,3.396,0.837,0.434,0.667,0.166,9.504,12,1.228,2.6,-1.888
2454.553,37.117,0.379,6968.663,961.171,2855.956,468.593,39.139,4.015,0.851,0.27,0.884,0.325,8.18,10,1.597,2.8,-1.693
2442.184,39.823,0.357,8875.086,667.511,2763.368,467.569,31.811,4.031,1.148,0.375,0.939,0.327,8.669,9,1.585,2.8,-1.9
2496.948,31.71,0.384,11250.259,670.412,2532.777,493.983,37.081,3.406,1.402,0.483,0.764,0.402,7.09,12,2.152,3.6,-1.622
2420.946,37.243,0.329,10555.931,805.409,2570.275,449.274,40.313,2.942,1.084,0.413,0.761,0.272,8.984,9,1.266,2.6,-1.843
2324.747,45.452,0.386,8734.61,986.076,2524.777,474.71,40.664,3.885,1.381,0.273,0.789,0.515,7.43,10,1.898,3.2,-1.653
2385.479,40.518,0.347,7940.199,839.669,2522.292,480.581,40.078,4.054,0.956,0.405,0.745,0.351,9.113,7,1.175,2.4,-1.772
2434.091,46.473,0.381,12072.149,877.103,2543.56,531.057,47.792,4.044,0.769,0.345,0.901,0.549,7.058,11,2.231,3.4,-1.698
2352.152,46.387,0.37,12818.298,672.419,2503.147,405.969,36.87,4.648,0.623,0.392,0.944,0.546,7.351,11,2.141,3,-1.74
2089.436,37.877,0.374,8325.662,783.501,2501.878,537.516,46.203,4.973,0.948,0.423,0.733,0.263,9.19,9,1.188,2.6,-1.767
2358.155,28.492,0.376,8839.382,1077.813,2628.432,486.818,43.121,2.646,1.034,0.465,0.683,0.347,8.039,10,1.656,3,-1.756
2477.157,33.806,0.354,10138.537,738.286,2504.133,426.629,36.976,4.453,1.091,0.309,0.735,0.228,7.787,11,1.787,3,-1.813
2165.507,29.117,0.35,7940.03,814.984,2631.517,416.861,38.654,4.271,0.898,0.43,0.855,0.123,9.669,8,1.156,2.4,-1.87
2229.064,28.658,0.377,7183.786,874.716,2570.947,404.005,39.243,2.227,1.331,0.411,0.821,0.443,8.448,8,1.334,2.8,-1.74
2104.099,35.438,0.369,9926.664,897.866,2518.852,448.465,39.467,3.501,1.144,0.336,0.822,0.196,8.7,9,1.393,2.8,-1.853
2352.38,53.715,0.387,11026.657,802.362,2505.834,535.636,43.403,2.282,0.449,0.43,0.839,0.791,7.252,10,1.708,3.4,-1.42
2420.543,26.196,0.369,7431.461,776.319,2678.105,427.905,35.872,3.67,0.906,0.424,0.659,0.176,8.066,11,1.761,3,-1.772
2481.848,47.922,0.359,12040.112,901.363,2624.428,441.317,40.647,3.923,1.164,0.386,0.855,0.597,7.621,10,1.968,3,-1.753
2027.811,31.638,0.343,8938.752,635.274,2859.031,545.236,46.658,4.005,1.023,0.388,0.792,0.212,10.182,7,0.687,2.4,-1.747
2469.883,32.675,0.37,8077.324,634.795,2536.435,425.081,37.616,3.719,1.233,0.498,0.947,0.245,7.637,12,1.743,3.2,-1.616
2369.815,24.761,0.382,9233.749,644.213,2998.36,458.339,43.723,3.838,0.349,0.392,0.714,0.651,7.352,10,2.347,3.6,-1.756
2169.496,33.608,0.35,12958.082,662.626,2564.522,404.567,42.418,2.113,0.697,0.491,0.905,0.561,5.727,11,3.724,3.8,-1.638
2429.493,53.097,0.361,10166.505,849.949,2564.031,400.982,42.12,4.937,0.969,0.374,0.783,0.77,7.65,9,1.806,3,-1.704
2467.632,31.112,0.363,6011.698,850.11,2547.782,424.894,46.015,3.631,1.294,0.49,0.738,0.294,7.457,11,2.249,3.2,-1.805
2387.946,47.876,0.385,11240.081,624.153,2882.714,445.865,30.351,4.95,0.152,0.213,0.707,0.848,4.746,12,4.731,4.6,-1.476
2466.328,36.085,0.353,9026.882,842.767,2524.318,482.484,38.672,3.082,0.467,0.412,0.863,0.533,7.893,9,1.587,2.8,-1.651
2240.594,23.899,0.387,9321.492,625.672,3074.503,427.307,46.762,2.594,0.515,0.437,0.93,0.485,6.565,12,3.125,3.4,-1.81
2363.5,57.562,0.387,10889.744,797.744,2519.712,458.662,47.144,4.074,0.973,0.21,0.856,0.919,7.196,9,1.791,3.4,-1.415
2484.379,32.489,0.375,11724.114,967.747,2815.177,508.069,36.495,3.386,1.471,0.572,0.703,0.471,6.607,12,2.987,3.4,-1.81
2200.029,28.631,0.351,8702.539,731.792,2512.957,488.037,47.954,3.061,1.202,0.377,0.795,0.235,9.238,8,1.323,2.6,-1.838
2230.187,31.902,0.384,7181.118,602.796,2564.952,474.521,44.333,3.985,0.981,0.413,0.69,0.247,7.96,9,1.647,3,-1.756
2374.369,30.754,0.373,11152.132,1014.416,2505.057,485.396,35.749,4.011,1.444,0.489,0.935,0.444,7.859,10,1.598,3,-1.624
2403.227,35.686,0.377,6525.687,887.324,2515.647,466.595,30.481,3.463,0.714,0.326,0.739,0.286,7.223,12,2.078,3.4,-1.649
2203.572,26.863,0.386,9257.586,795.387,2918.481,459.761,47.061,4.606,0.883,0.374,0.786,0.194,9.539,9,1.044,2.4,-1.877
2277.608,32.104,0.38,7716.192,795.792,2625.431,525.49,34.598,4.627,1.06,0.407,0.949,0.186,8.057,10,1.758,3,-1.808
2477.483,42.747,0.384,9059.052,779.14,2529.764,536.64,44.458,3.553,1.288,0.53,0.88,0.425,6.673,12,2.713,3.4,-1.749
2219.909,32.309,0.348,9910.611,795.903,2748.184,539.339,45.308,3.633,1.105,0.388,0.743,0.199,9.866,9,0.965,2.4,-1.85
2117.069,29.597,0.368,11166.493,998.143,2612.317,451.376,39.389,3.863,0.923,0.443,0.87,0.346,9.254,8,1.383,2.6,-2.02
2146.067,43.03,0.356,9084.659,940.599,2581.017,451.005,39.891,2.512,1.405,0.427,0.796,0.434,9.364,7,1.215,2.4,-1.864
2417.998,25.855,0.371,8851.527,664.459,2963.531,492.531,36.684,4.354,0.899,0.351,0.927,0.169,9.595,12,0.856,2.6,-1.68
2450.326,58.895,0.382,7642.473,878.538,2591.933,493.719,38.266,3.382,0.169,0.428,0.705,0.963,6.928,11,2.052,3.4,-1.449
2271.096,30.833,0.301,6419.391,806.196,2643.754,518.674,39.712,3.25,1.065,0.4,0.744,0.226,10.195,8,0.985,2.2,-2.098
2454.061,39.04,0.389,12867.605,1014.712,2518.691,503.856,30.643,3.701,1.437,0.522,0.851,0.551,6.933,12,2.094,3.6,-1.516
2466.513,56.622,0.383,9777.714,903.837,2554.8,524.084,42.489,2.848,0.835,0.249,0.682,0.887,6.754,12,1.828,3.4,-1.312
2444.981,32.071,0.35,9500.835,933.924,3117.329,475.286,45.517,3.93,1.17,0.345,0.754,0.17,9.909,10,1.171,2.4,-1.891
2428.333,35.721,0.359,7308.671,806.371,2658.54,442.629,45.043,3.283,1.122,0.432,0.946,0.191,8.58,11,1.354,2.8,-1.627
2352.689,51.001,0.368,7530.854,807.71,2522.012,516.491,31.708,4.458,0.323,0.407,0.779,0.7,7.549,9,1.782,3,-1.562
2489.91,25.917,0.362,8774.86,833.444,2766.137,511.407,33.813,3.963,0.914,0.439,0.884,0.174,9.208,11,1.146,2.6,-1.81
