max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
4681.563,0.17,1.66,0.354,0.589,8.216,2080.787,0.251,3.78,0.231,35.816,1424.708,0.193,-5.941,11,0.0,0.0,2.741
6362.098,0.164,2.058,0.33,0.451,8.938,2110.26,0.289,3.022,0.266,36.997,1644.776,0.137,-1.619,10,0.0,0.0,1.365
4582.895,0.111,2.207,0.356,0.501,9.729,2061.18,0.258,3.757,0.247,36.902,1404.786,0.26,-5.866,9,0.0,0.0,0.879
4296.869,0.156,1.175,0.367,0.395,8.366,2159.81,0.287,3.89,0.254,36.41,1521.297,0.412,-6.334,9,0.0,0.0,0.575
6585.473,0.148,1.307,0.257,0.304,10.125,2318.004,0.202,3.485,0.298,35.809,1205.037,0.392,-6.29,9,0.0,0.0,0.418
5651.513,0.122,1.258,0.238,0.435,9.489,2064.745,0.48,1.64,0.242,36.729,1598.911,0.6,-6.944,12,0.0,0.0,5.799
5303.489,0.186,1.583,0.308,0.59,11.032,2184.639,0.322,3.893,0.293,35.934,1200.625,0.24,-6.235,11,0.0,0.0,2.195
5746.581,0.15,1.212,0.352,0.377,9.007,2133.711,0.262,1.819,0.214,32.018,1272.929,0.48,-6.39,10,0.0,0.0,3.455
4927.248,0.175,1.849,0.298,0.456,8.789,2445.289,0.25,3.238,0.242,32.521,1423.332,0.167,-4.143,12,0.0,0.0,2.508
4756.249,0.116,1.742,0.28,0.376,9.264,2522.704,0.32,3.265,0.293,35.364,1296.1,0.248,-6.185,10,0.0,0.0,2.955
4427.868,0.168,1.325,0.276,0.398,8.76,2250.393,0.377,2.031,0.209,36.716,1383.565,0.42,-6.615,12,0.0,0.0,2.314
5804.501,0.173,1.72,0.367,0.499,8.778,2288.78,0.282,3.385,0.274,35.5,1506.856,0.153,2.447,7,0.062,0.15,4.453
5631.514,0.153,1.051,0.272,0.326,8.758,2330.238,0.376,2.047,0.227,36.195,1601.502,0.475,-6.739,11,0.0,0.0,7.003
5514.274,0.151,2.035,0.366,0.378,11.284,2373.091,0.306,3.591,0.274,36.545,1571.578,0.244,-3.642,8,0.0,0.0,5.963
5278.428,0.175,1.949,0.337,0.416,8.257,2554.758,0.298,3.791,0.26,36.34,1291.392,0.174,-5.638,9,0.0,0.0,2.357
6536.103,0.129,1.326,0.344,0.334,8.888,2575.937,0.264,3.002,0.293,31.806,1631.45,0.337,-6.416,11,0.0,0.0,4.062
4530.984,0.17,1.021,0.295,0.313,10.078,2636.229,0.231,2.022,0.21,35.341,1509.599,0.49,-6.662,10,0.0,0.0,1.613
4898.976,0.134,1.964,0.296,0.571,10.273,2210.903,0.301,3.42,0.237,32.818,1419.162,0.155,0.246,9,0.185,0.2,3.675
5247.227,0.149,1.266,0.361,0.423,8.018,2274.256,0.241,2.652,0.233,35.377,1494.727,0.367,-6.149,8,0.0,0.0,2.709
6275.374,0.132,1.747,0.398,0.439,9.849,2446.708,0.249,3.55,0.216,36.564,1626.724,0.17,-3.496,10,0.0,0.0,4.297
6087.764,0.123,1.773,0.385,0.425,9.101,2673.095,0.256,2.882,0.28,35.658,1621.762,0.18,-5.748,11,0.0,0.0,3.424
5621.968,0.124,1.325,0.265,0.374,8.447,2351.553,0.289,2.77,0.251,35.472,1421.89,0.338,-6.629,9,0.0,0.0,1.198
5267.575,0.124,1.69,0.36,0.383,10.24,2596.03,0.285,2.623,0.226,35.407,1539.96,0.251,-5.978,9,0.0,0.0,4.481
4766.935,0.117,1.643,0.344,0.463,8.023,2076.488,0.362,3.64,0.295,36.153,1523.046,0.22,-6.303,11,0.0,0.0,2.331
4386.502,0.122,1.68,0.322,0.482,10.596,2164.699,0.368,2.927,0.207,36.956,1333.65,0.244,-6.374,11,0.0,0.0,2.206
5282.197,0.105,1.07,0.337,0.487,10.01,2459.713,0.296,3.091,0.286,35.647,1581.887,0.465,-4.001,7,0.0,0.0,3.724
5228.767,0.148,2.18,0.31,0.459,8.954,2621.988,0.321,3.179,0.282,34.788,1592.221,0.128,5.42,10,0.0,0.0,1.132
4897.669,0.188,2.112,0.343,0.464,10.032,2173.442,0.306,2.409,0.215,35.407,1649.848,0.312,-6.047,8,0.0,0.0,1.849
4991.206,0.171,2.202,0.382,0.53,11.251,2457.354,0.292,3.853,0.255,35.354,1405.844,0.14,-3.582,9,0.0,0.0,3.388
5854.1,0.112,2.293,0.232,0.388,10.482,2154.155,0.294,3.389,0.22,35.318,1336.903,0.337,-6.07,9,0.0,0.0,3.835
5633.771,0.164,1.057,0.286,0.41,11.875,2140.908,0.212,2.316,0.202,35.813,1503.898,0.472,-6.779,11,0.0,0.0,2.526
4494.304,0.11,2.02,0.335,0.485,9.554,2503.241,0.294,2.764,0.245,35.637,1374.592,0.267,2.162,6,0.068,0.15,2.058
4535.35,0.148,1.665,0.277,0.474,10.169,2346.326,0.318,3.811,0.22,36.418,1206.307,0.218,-6.047,10,0.0,0.0,5.903
5310.424,0.131,1.835,0.4,0.549,10.471,2554.664,0.308,3.452,0.215,32.665,1437.128,0.143,-4.934,10,0.0,0.0,4.261
5166.284,0.155,1.98,0.286,0.535,8.306,2386.148,0.301,3.137,0.25,36.432,1512.935,0.183,-2.0,8,0.0,0.0,2.66
4828.591,0.199,1.948,0.358,0.461,9.074,2264.203,0.299,2.618,0.248,35.305,1326.51,0.327,0.598,7,0.184,0.25,4.374
6242.475,0.18,1.004,0.29,0.305,10.32,2068.452,0.443,3.479,0.285,35.756,1601.431,0.498,-6.972,11,0.0,0.0,3.495
4950.329,0.144,1.876,0.358,0.317,8.028,2119.279,0.294,3.679,0.255,34.268,1494.124,0.366,0.541,7,0.151,0.2,5.327
4828.874,0.17,2.154,0.328,0.577,8.866,2381.843,0.351,3.796,0.255,35.867,1281.269,0.17,-5.512,11,0.0,0.0,6.598
5343.575,0.151,1.871,0.256,0.392,8.433,2596.361,0.304,3.5,0.245,35.457,1263.461,0.269,1.115,7,0.136,0.2,4.643
6888.056,0.126,1.166,0.235,0.399,8.926,2104.075,0.407,2.655,0.284,36.685,1203.536,0.417,-6.853,12,0.0,0.0,5.441
6538.31,0.105,2.072,0.205,0.523,10.696,2416.217,0.204,3.459,0.246,36.119,1234.028,0.414,-0.695,7,0.0,0.0,4.569
4462.94,0.115,2.349,0.355,0.566,8.22,2208.023,0.296,2.96,0.274,35.301,1505.22,0.233,-4.537,8,0.0,0.0,4.859
5048.946,0.142,1.973,0.309,0.402,8.033,2557.676,0.305,3.098,0.239,36.191,1553.14,0.197,-5.746,10,0.0,0.0,6.322
