max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1336.262,0.109,2.723,1.0,0.407,1.25,5.223
5800.0,0.15,1.862,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.069,2.749,1.0,0.416,1.2,5.57
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1441.23,0.039,2.769,1.0,0.402,1.2,5.33
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1416.804,0.055,2.763,1.0,0.402,1.2,5.345
5800.0,0.162,1.786,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.107,2.677,2.0,0.436,1.25,5.413
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1456.857,0.029,2.784,1.0,0.401,1.2,5.389
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1368.94,0.087,2.749,1.0,0.404,1.2,5.316
6146.23,0.15,2.0,0.35,0.433,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.134,2.665,2.0,0.435,1.25,5.363
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1488.27,0.008,2.801,1.0,0.397,1.2,5.547
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1458.051,0.028,2.789,1.0,0.401,1.2,5.545
5800.0,0.195,1.398,0.35,0.458,11.844,2404.0,0.3,3.5,0.299,35.5,1500.0,0.301,2.39,5.0,0.528,1.3,5.207
5829.606,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.005,2.805,1.0,0.399,1.2,5.54
