max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
4962.788,0.128,2.968,0.36,0.502,10.126,2597.379,0.454,1.645,0.244,35.549,1221.756,0.53,2.756,7.0,0.357,1.15,4.934
6701.038,0.152,1.072,0.346,0.448,8.72,2552.505,0.346,2.928,0.278,31.747,1262.967,0.464,1.495,10.0,0.847,1.6,4.522
4796.977,0.171,2.234,0.346,0.453,10.395,2492.745,0.243,3.187,0.274,32.274,1465.48,0.19,2.338,11.0,0.488,1.3,5.079
4477.676,0.15,2.028,0.289,0.377,8.904,2664.582,0.289,1.44,0.221,35.542,1405.239,0.589,2.031,8.0,0.611,1.45,4.665
5398.07,0.142,1.143,0.319,0.589,9.906,2666.592,0.257,1.539,0.234,32.194,1235.103,0.56,1.067,11.0,1.087,1.8,4.204
6680.649,0.123,1.594,0.355,0.466,9.626,2507.244,0.304,3.421,0.229,32.727,1299.573,0.203,2.202,9.0,0.562,1.4,4.889
4754.517,0.151,2.585,0.217,0.597,11.456,2299.577,0.219,1.06,0.254,31.956,1607.761,0.697,1.08,10.0,1.016,1.7,5.296
4474.739,0.107,1.751,0.359,0.375,11.153,2436.875,0.285,3.02,0.254,33.59,1265.466,0.287,2.046,9.0,0.599,1.55,4.587
5216.966,0.16,2.077,0.32,0.439,9.802,2681.077,0.347,3.323,0.288,36.485,1359.638,0.157,2.531,11.0,0.459,1.25,5.143
6729.509,0.156,1.109,0.238,0.342,10.476,2409.537,0.269,1.034,0.262,32.649,1254.997,0.705,0.893,10.0,1.181,1.75,4.562
6067.365,0.164,1.903,0.312,0.465,9.362,2342.824,0.28,3.269,0.265,32.47,1639.905,0.109,2.757,11.0,0.412,1.2,5.806
5373.78,0.179,2.395,0.36,0.435,10.864,2669.12,0.281,3.615,0.245,32.281,1509.73,0.198,2.406,9.0,0.457,1.3,4.99
6209.19,0.152,2.119,0.377,0.401,10.111,2665.615,0.347,3.625,0.27,33.794,1275.824,0.198,2.319,10.0,0.52,1.35,4.757
6766.946,0.13,2.137,0.364,0.511,8.142,2407.234,0.323,3.855,0.296,36.79,1227.813,0.186,2.66,8.0,0.424,1.25,5.216
4509.838,0.162,1.091,0.219,0.302,9.915,2235.616,0.443,1.004,0.266,36.253,1330.944,0.713,0.867,11.0,1.187,1.7,4.656
5262.895,0.124,2.209,0.341,0.54,8.019,2553.113,0.329,3.846,0.223,34.141,1252.302,0.198,2.095,11.0,0.558,1.45,4.426
4745.424,0.152,2.046,0.311,0.413,9.897,2404.486,0.36,3.403,0.228,32.955,1390.137,0.2,2.791,7.0,0.386,1.2,5.177
6218.036,0.143,1.27,0.345,0.393,10.919,2314.831,0.291,1.924,0.235,34.394,1227.718,0.45,1.639,9.0,0.809,1.6,4.567
5666.279,0.144,1.278,0.345,0.481,9.03,2467.595,0.316,1.447,0.25,32.091,1351.24,0.587,2.169,7.0,0.549,1.4,4.715
6238.482,0.153,1.776,0.364,0.482,9.416,2300.637,0.337,3.042,0.212,34.353,1287.708,0.152,2.655,9.0,0.425,1.25,5.161
4598.223,0.158,1.945,0.307,0.384,8.673,2637.783,0.31,3.163,0.214,32.647,1247.481,0.232,1.734,10.0,0.718,1.55,4.422
6124.39,0.131,2.067,0.349,0.455,10.32,2607.083,0.293,2.951,0.223,33.163,1308.192,0.157,2.182,9.0,0.562,1.4,5.019
5309.8,0.119,1.324,0.305,0.448,11.14,2598.633,0.331,3.031,0.253,34.466,1324.959,0.338,1.665,11.0,0.776,1.6,4.611
6219.144,0.153,1.93,0.369,0.448,10.458,2566.42,0.311,3.687,0.239,36.679,1575.122,0.104,2.706,9.0,0.423,1.25,5.363
5313.921,0.184,1.013,0.358,0.498,11.876,2407.943,0.299,1.04,0.245,33.28,1430.861,0.703,1.59,7.0,0.82,1.5,4.899
4909.016,0.186,2.236,0.276,0.568,9.699,2604.705,0.248,1.447,0.244,31.972,1207.498,0.587,1.082,11.0,1.036,1.8,3.852
4624.228,0.183,1.461,0.253,0.384,10.274,2616.45,0.301,3.522,0.253,34.817,1504.975,0.277,2.323,8.0,0.544,1.4,4.899
4788.427,0.15,2.062,0.34,0.347,9.372,2463.478,0.294,1.704,0.257,33.237,1499.193,0.513,2.53,6.0,0.465,1.25,5.252
4304.321,0.17,1.045,0.327,0.56,9.425,2696.3,0.232,1.164,0.208,32.779,1223.947,0.667,0.767,12.0,1.278,1.85,3.729
6864.661,0.153,1.585,0.249,0.425,10.362,2405.415,0.321,3.424,0.273,34.175,1311.418,0.289,2.158,8.0,0.6,1.45,5.027
