max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET
5605.551,0.153,1.125,0.322,0.409,10.038,2635.579,0.266,3.414,0.27,31.841,1217.429,0.438,1.212,9,0.984,1.8
5794.835,0.15,1.957,0.342,0.483,9.983,2394.143,0.311,3.608,0.257,35.441,1202.049,0.199,2.55,1,0.449,1.3
5749.283,0.153,1.183,0.319,0.409,9.546,2666.438,0.266,3.546,0.27,31.815,1218.472,0.408,1.236,10,0.975,1.7
5802.748,0.151,1.065,0.353,0.406,9.983,2396.823,0.286,3.499,0.257,31.942,1202.833,0.468,1.448,4,0.882,1.65
5821.924,0.151,1.254,0.345,0.405,9.416,2666.438,0.235,3.545,0.27,31.815,1230.934,0.373,1.405,8,0.885,1.7
5789.479,0.152,1.958,0.337,0.488,9.968,2657.795,0.305,3.605,0.257,31.772,1201.39,0.199,1.738,3,0.698,1.55
5782.836,0.144,1.958,0.339,0.495,9.97,2475.376,0.289,3.402,0.257,31.946,1349.54,0.1,2.233,3,0.525,1.35
5794.919,0.15,1.972,0.339,0.484,9.971,2551.669,0.307,3.404,0.244,35.484,1531.287,0.061,2.754,2,0.405,1.2
5799.261,0.153,1.96,0.343,0.495,10.03,2403.518,0.306,3.405,0.257,35.596,1527.861,0.028,2.818,1,0.394,1.2
5821.926,0.152,1.854,0.344,0.462,9.955,2515.437,0.306,3.494,0.254,35.698,1547.845,0.076,2.708,4,0.424,1.25
5794.775,0.147,1.165,0.32,0.415,9.991,2636.624,0.246,3.548,0.253,31.785,1202.812,0.417,1.249,7,0.963,1.75
5798.434,0.15,2.092,0.315,0.449,9.492,2648.848,0.3,3.416,0.264,31.84,1287.118,0.142,1.615,8,0.767,1.6
5749.285,0.152,1.823,0.319,0.462,9.943,2515.437,0.306,3.494,0.254,35.698,1535.783,0.089,2.408,6,0.515,1.3
5715.236,0.147,1.919,0.314,0.449,9.959,2547.048,0.319,3.558,0.256,31.811,1337.816,0.108,1.83,7,0.687,1.5
5794.554,0.144,1.964,0.338,0.485,9.967,2393.541,0.285,3.498,0.248,31.712,1202.832,0.198,1.937,2,0.632,1.5
5822.912,0.152,1.854,0.332,0.462,9.972,2388.473,0.286,3.498,0.254,35.443,1546.392,0.076,2.455,5,0.508,1.35
5605.551,0.153,2.086,0.322,0.409,10.038,2660.161,0.266,3.414,0.27,31.741,1217.429,0.188,1.45,9,0.846,1.65
6286.429,0.15,1.165,0.34,0.338,9.991,2627.271,0.287,3.548,0.243,32.264,1202.812,0.417,1.262,6,0.969,1.7
5794.905,0.15,1.165,0.336,0.34,9.991,2636.865,0.287,3.548,0.243,32.264,1202.812,0.417,1.28,5,0.959,1.7
5782.836,0.144,1.96,0.339,0.449,9.97,2475.376,0.289,3.402,0.264,31.949,1349.54,0.102,2.022,5,0.607,1.45
5782.768,0.15,1.954,0.338,0.486,9.848,2402.681,0.311,3.608,0.257,31.931,1227.88,0.181,2.32,2,0.477,1.4
5794.835,0.15,1.957,0.342,0.484,9.984,2394.143,0.311,3.404,0.257,35.371,1311.6,0.126,2.669,1,0.423,1.25
5799.566,0.149,1.954,0.319,0.437,9.959,2543.975,0.322,3.551,0.254,31.918,1227.243,0.182,1.638,5,0.76,1.55
5794.835,0.15,1.972,0.342,0.488,9.983,2642.633,0.311,3.551,0.257,35.441,1268.979,0.154,2.436,2,0.478,1.3
5795.331,0.155,1.187,0.315,0.413,9.005,2503.258,0.285,3.492,0.257,31.941,1236.492,0.406,1.362,7,0.917,1.7
5793.885,0.15,1.085,0.344,0.416,9.99,2391.635,0.3,3.495,0.257,31.809,1202.075,0.458,1.548,4,0.836,1.65
5794.775,0.147,1.173,0.32,0.41,9.991,2636.624,0.311,3.726,0.253,31.822,1205.461,0.413,1.31,7,0.933,1.75
5782.768,0.144,1.933,0.338,0.486,9.848,2394.266,0.311,3.608,0.257,31.931,1331.804,0.112,2.521,2,0.41,1.3
5799.306,0.152,1.809,0.32,0.484,9.983,2637.729,0.307,3.493,0.245,35.593,1531.932,0.097,2.625,4,0.442,1.25
5793.885,0.15,1.232,0.33,0.416,9.865,2391.635,0.311,3.608,0.257,35.441,1202.098,0.384,1.563,4,0.853,1.6
5802.473,0.152,1.96,0.337,0.489,9.971,2657.795,0.323,3.404,0.257,31.771,1270.142,0.153,1.88,3,0.641,1.45
5786.462,0.152,1.936,0.337,0.488,9.97,2408.321,0.305,3.405,0.257,31.772,1283.068,0.145,2.465,2,0.427,1.35
5794.685,0.155,1.197,0.339,0.37,9.857,2393.91,0.286,3.608,0.257,31.708,1203.819,0.401,1.56,4,0.831,1.6
5795.031,0.144,1.964,0.338,0.485,9.965,2393.541,0.285,3.5,0.257,31.712,1212.523,0.192,1.979,2,0.616,1.5
5794.712,0.144,1.071,0.339,0.407,9.981,2393.541,0.286,3.498,0.257,31.815,1202.832,0.465,1.502,4,0.853,1.65
5782.84,0.15,1.928,0.327,0.457,9.971,2634.882,0.311,3.418,0.253,31.756,1306.183,0.129,1.769,5,0.7,1.5
5802.261,0.15,1.96,0.342,0.483,9.859,2397.872,0.318,3.407,0.257,31.716,1296.372,0.136,2.51,2,0.411,1.35
5789.479,0.148,1.94,0.338,0.489,9.968,2657.795,0.317,3.606,0.257,31.736,1232.437,0.178,1.815,3,0.669,1.5
5794.905,0.144,1.083,0.344,0.34,9.991,2396.137,0.3,3.498,0.257,31.811,1203.464,0.459,1.526,4,0.86,1.65
5799.19,0.152,1.835,0.321,0.459,9.952,2552.34,0.287,3.492,0.254,35.583,1547.845,0.083,2.438,5,0.504,1.3
5791.967,0.144,1.945,0.347,0.487,9.893,2653.142,0.289,3.407,0.243,31.771,1342.914,0.105,2.007,3,0.598,1.4
5715.236,0.147,2.005,0.319,0.449,9.959,2547.048,0.319,3.558,0.256,32.134,1337.816,0.108,1.897,6,0.66,1.5
5789.479,0.152,1.958,0.337,0.488,9.971,2657.795,0.305,3.404,0.257,31.772,1295.738,0.136,1.93,3,0.626,1.45
5782.838,0.148,1.933,0.338,0.486,9.847,2394.266,0.312,3.608,0.257,31.874,1349.6,0.102,2.583,2,0.39,1.3
5793.731,0.153,1.945,0.343,0.498,9.941,2393.542,0.318,3.554,0.257,35.692,1216.405,0.189,2.599,1,0.438,1.3
5799.261,0.153,1.96,0.342,0.495,10.015,2403.518,0.306,3.405,0.25,35.596,1519.784,0.027,3.126,1,0.316,1.1
5805.796,0.15,1.939,0.352,0.501,9.969,2396.374,0.283,3.502,0.257,31.833,1236.473,0.176,2.375,2,0.454,1.4
5794.446,0.168,1.23,0.348,0.375,9.969,2653.122,0.285,3.493,0.257,31.833,1202.901,0.385,1.454,6,0.854,1.65
5251.646,0.112,1.096,0.211,0.394,10.68,2643.232,0.209,1.888,0.247,31.972,1252.229,0.461,0.988,11,1.127,1.8
6625.216,0.111,1.003,0.207,0.343,9.935,2602.111,0.285,1.111,0.247,32.591,1210.616,0.683,0.209,9,1.616,1.95
5784.068,0.144,2.06,0.359,0.478,10.042,2688.095,0.277,3.55,0.252,31.949,1203.997,0.197,1.738,3,0.699,1.55
5798.93,0.148,2.006,0.363,0.479,10.018,2556.051,0.286,3.441,0.251,32.651,1385.613,0.08,2.538,3,0.407,1.3
4619.104,0.148,1.594,0.359,0.433,9.853,2663.519,0.302,3.53,0.252,31.959,1203.366,0.204,1.441,6,0.85,1.65
5781.315,0.148,2.001,0.344,0.535,10.121,2545.627,0.286,3.481,0.247,32.298,1364.603,0.09,2.386,4,0.454,1.35
5781.318,0.147,1.918,0.345,0.479,9.935,2545.63,0.288,3.323,0.247,31.937,1379.149,0.1,2.03,5,0.603,1.45
4635.127,0.147,2.022,0.352,0.364,10.034,2688.723,0.293,3.512,0.247,31.939,1210.565,0.272,1.59,5,0.778,1.6
4619.62,0.146,1.289,0.32,0.364,10.512,2651.108,0.28,2.927,0.245,33.021,1212.559,0.356,1.357,9,0.911,1.7
5784.068,0.148,1.02,0.202,0.478,9.879,2664.535,0.277,1.216,0.252,32.237,1203.984,0.653,0.391,6,1.657,2.15
5165.787,0.112,1.002,0.215,0.326,10.672,2639.816,0.286,1.12,0.251,31.973,1210.603,0.68,0.341,10,1.553,1.95
5784.068,0.147,2.044,0.359,0.498,9.881,2688.282,0.286,1.282,0.252,32.088,1200.259,0.634,1.125,4,1.032,1.75
5825.174,0.146,1.098,0.208,0.368,10.627,2643.41,0.286,3.563,0.252,31.971,1210.62,0.451,1.178,7,1.011,1.75
5798.93,0.148,1.041,0.364,0.478,9.879,2646.226,0.286,1.187,0.251,32.639,1206.908,0.661,0.631,5,1.375,1.95
5781.775,0.118,1.021,0.206,0.345,10.047,2687.074,0.286,1.154,0.252,33.154,1210.524,0.67,0.352,8,1.539,1.95
5780.181,0.148,1.004,0.207,0.534,10.006,2685.292,0.286,1.18,0.252,32.297,1217.948,0.663,0.365,7,1.708,2.2
5875.444,0.108,1.004,0.214,0.35,11.965,2597.05,0.301,1.773,0.247,31.971,1211.07,0.498,0.804,10,1.235,1.85
4635.062,0.147,1.289,0.315,0.359,10.512,2656.446,0.28,3.586,0.247,31.919,1210.518,0.356,1.371,8,0.896,1.7
4799.906,0.147,1.271,0.353,0.364,9.931,2643.579,0.28,3.025,0.252,31.727,1201.124,0.365,1.383,7,0.891,1.7
5784.068,0.147,2.06,0.353,0.478,10.069,2664.591,0.278,3.58,0.247,31.949,1213.461,0.191,1.743,3,0.7,1.55
5784.155,0.147,2.052,0.341,0.43,10.034,2688.723,0.293,3.512,0.247,31.955,1287.767,0.141,1.698,4,0.734,1.55
5824.731,0.148,1.215,0.349,0.35,9.925,2664.599,0.306,3.563,0.252,31.85,1210.447,0.392,1.379,5,0.904,1.65
4735.478,0.147,1.271,0.353,0.364,10.721,2665.485,0.28,3.025,0.252,33.037,1201.109,0.365,1.278,8,0.946,1.7
5784.068,0.148,2.053,0.352,0.439,10.035,2575.008,0.284,3.512,0.247,32.081,1341.324,0.122,1.906,4,0.655,1.5
5792.417,0.144,2.031,0.341,0.492,10.034,2689.501,0.293,3.512,0.247,32.077,1288.245,0.141,1.869,3,0.65,1.5
4621.004,0.146,1.373,0.353,0.364,10.119,2667.365,0.299,3.461,0.247,33.037,1212.939,0.314,1.404,6,0.883,1.7
5781.85,0.146,2.029,0.35,0.457,9.932,2673.648,0.277,3.516,0.252,31.952,1342.558,0.112,2.157,4,0.537,1.4
5784.051,0.149,1,0.359,0.478,9.882,2688.11,0.278,1.495,0.252,32.087,1213.72,0.573,0.822,5,1.233,1.85
5798.238,0.148,2.045,0.359,0.479,10.016,2573.155,0.286,3.439,0.251,32.302,1353.962,0.097,2.242,3,0.513,1.4
5780.181,0.148,1.004,0.206,0.364,10,2688.889,0.286,1.33,0.252,33.025,1210.842,0.62,0.58,7,1.397,1.9
5880.151,0.111,1.003,0.214,0.339,9.963,2602.111,0.277,1.284,0.246,32.647,1213.242,0.633,0.495,9,1.445,1.9
6764.122,0.111,1.004,0.206,0.342,10.031,2540.769,0.284,1.46,0.246,32.647,1213.297,0.583,0.639,9,1.341,1.85
5783.616,0.108,1.002,0.348,0.357,9.977,2650.805,0.291,1.723,0.247,31.896,1204.729,0.508,0.94,7,1.149,1.8
4597.488,0.145,1.367,0.35,0.364,10.119,2665.404,0.299,3.464,0.247,33.037,1202.246,0.317,1.399,6,0.886,1.7
5781.578,0.146,1.002,0.317,0.328,9.98,2650.358,0.294,1.611,0.252,32.062,1204.509,0.54,0.934,7,1.15,1.75
5781.578,0.105,1.002,0.223,0.327,9.98,2690.342,0.294,1.537,0.252,32.062,1204.698,0.561,0.728,8,1.285,1.9
5825.174,0.148,1.047,0.347,0.364,9.929,2643.41,0.286,3.563,0.252,31.839,1210.62,0.477,1.145,5,1.026,1.75
5792.598,0.147,2.031,0.341,0.479,10.033,2688.723,0.293,3.608,0.247,32.625,1309.074,0.127,2.158,3,0.531,1.4
6623.539,0.118,1.003,0.212,0.343,9.935,2602.111,0.285,1.614,0.246,31.953,1210.616,0.539,0.818,9,1.229,1.85
5781.85,0.146,2.029,0.35,0.457,9.932,2651.923,0.28,3.516,0.252,31.927,1205.897,0.196,1.598,4,0.768,1.6
5781.578,0.105,1.002,0.223,0.326,9.98,2690.342,0.294,1.363,0.252,32.062,1204.698,0.611,0.525,8,1.428,1.9
5781.775,0.118,1.02,0.211,0.395,10.05,2668.081,0.286,1.905,0.252,31.992,1210.524,0.49,0.997,8,1.118,1.8
5784.045,0.147,2.042,0.345,0.498,9.881,2544.297,0.286,1.369,0.247,31.938,1200.259,0.609,1.139,4,1.022,1.75
5783.616,0.108,1.002,0.345,0.357,9.977,2544.506,0.294,1.786,0.247,31.937,1204.337,0.499,1.058,7,1.08,1.8
5153.632,0.118,1.002,0.212,0.327,10.655,2663.374,0.286,1.57,0.252,31.973,1210.519,0.551,0.75,10,1.278,1.9
5784.051,0.154,1,0.359,0.479,9.823,2688.11,0.278,1.368,0.252,32.062,1213.29,0.609,0.679,6,1.321,1.85
5798.881,0.148,2.045,0.344,0.479,9.987,2544.257,0.286,3.592,0.247,32.003,1354.581,0.099,2.228,3,0.52,1.4
5160.005,0.104,1.001,0.36,0.341,9.998,2646.422,0.286,1.57,0.247,32.642,1201.048,0.551,0.786,8,1.254,1.85
5875.377,0.108,1.021,0.214,0.35,10.073,2602.458,0.3,1.78,0.25,32.088,1210.905,0.491,0.947,9,1.153,1.8
5825.084,0.148,1.245,0.349,0.35,9.929,2664.599,0.306,3.563,0.252,31.85,1210.424,0.377,1.397,5,0.894,1.65
5788.49,0.113,1.36,0.332,0.363,9.964,2638.316,0.307,2.503,0.237,34.399,1339.922,0.32,1.513,9,0.861,1.6
5789.964,0.194,2.015,0.362,0.564,9.914,2647.62,0.293,1.073,0.253,32.432,1446.595,0.693,0.31,6,1.617,2.05
5742.112,0.152,2.01,0.354,0.502,9.861,2403.352,0.304,3.464,0.253,35.565,1510.015,0.014,3.13,2,0.309,1.1
5790.246,0.152,2.01,0.354,0.503,9.861,2398.225,0.301,3.486,0.244,35.361,1505.19,0.024,2.732,0,0.447,1.2
5791.241,0.153,1.999,0.354,0.563,9.914,2659.505,0.286,1.054,0.244,32.424,1499.47,0.699,1.305,4,0.927,1.7
5789.733,0.19,2.016,0.362,0.564,9.914,2647.62,0.287,1.054,0.253,32.42,1493.673,0.699,0.491,5,1.352,1.8
5783.688,0.151,2.009,0.358,0.502,9.861,2406.5,0.301,3.454,0.252,35.375,1507.4,0.023,2.744,0,0.443,1.2
5246.96,0.154,2.264,0.363,0.584,9.727,2683.051,0.286,1.805,0.245,32.43,1364.426,0.484,1.421,8,0.851,1.65
5249.73,0.195,2.175,0.355,0.584,10.789,2647.33,0.286,1.625,0.253,32.432,1477.93,0.536,0.745,9,1.199,1.75
5801.206,0.191,1.408,0.355,0.583,9.931,2675.532,0.293,1.126,0.252,32.456,1447.83,0.678,0.92,7,1.151,1.8
5751.027,0.125,1.316,0.355,0.363,9.965,2638.316,0.307,2.494,0.243,34.456,1339.518,0.342,1.495,8,0.863,1.65
5789.996,0.194,1.948,0.362,0.584,9.912,2649.552,0.287,1.554,0.253,32.43,1446.452,0.556,1.359,6,0.889,1.65
5412.232,0.156,1.878,0.354,0.496,9.809,2655.688,0.301,3.454,0.244,32.117,1365.861,0.105,2.152,6,0.548,1.4
5249.73,0.195,2.175,0.355,0.585,10.789,2646.649,0.286,1.625,0.244,32.432,1498.64,0.536,0.757,8,1.193,1.75
5782.186,0.113,1.409,0.355,0.358,9.926,2663.474,0.304,2.52,0.25,34.393,1343.252,0.295,1.642,7,0.798,1.6
5790.246,0.152,2.01,0.354,0.502,9.861,2412.121,0.301,1.102,0.244,35.361,1507.406,0.685,2.394,1,0.507,1.25
5408.932,0.154,2.01,0.355,0.495,10.419,2568.533,0.28,3.443,0.252,35.377,1399.295,0.068,2.609,4,0.429,1.3
5790.188,0.147,2.01,0.354,0.428,9.861,2405.822,0.321,3.454,0.25,35.317,1508.12,0.144,2.668,1,0.435,1.25
5742.258,0.153,2.01,0.354,0.492,9.864,2403.352,0.304,3.464,0.253,35.565,1510.015,0.02,3.121,2,0.315,1.1
5406.138,0.151,2.01,0.355,0.559,9.927,2655.614,0.321,3.452,0.244,32.189,1389.487,0.118,1.794,5,0.685,1.55
5789.734,0.145,1.355,0.356,0.382,10.067,2677.088,0.287,3.45,0.243,35.488,1499.133,0.323,1.842,3,0.725,1.5
5743.426,0.151,2.01,0.354,0.492,9.927,2557.265,0.304,3.455,0.253,35.565,1403.739,0.064,2.663,3,0.424,1.2
5790.188,0.156,1.436,0.365,0.418,9.86,2399.751,0.302,3.454,0.245,35.374,1507.232,0.282,2.104,2,0.637,1.45
5801.206,0.191,1.408,0.355,0.583,9.931,2675.532,0.293,1.091,0.252,32.456,1447.83,0.688,0.316,7,1.691,2.15
5787.962,0.149,1.78,0.354,0.396,9.931,2663.17,0.321,3.456,0.253,35.382,1310.628,0.208,2.091,4,0.612,1.45
5783.422,0.147,2.04,0.358,0.426,9.888,2650.174,0.306,3.455,0.25,33.25,1365.461,0.148,2.181,4,0.568,1.35
5788.49,0.113,1.36,0.333,0.363,9.964,2638.316,0.307,2.503,0.252,34.399,1339.922,0.32,1.539,8,0.848,1.6
5787.521,0.15,1.881,0.352,0.497,9.937,2597.075,0.28,3.531,0.253,35.385,1381.136,0.08,2.509,3,0.464,1.25
5790.288,0.156,2.024,0.355,0.382,9.929,2698.3,0.302,3.427,0.243,35.37,1493.247,0.236,2.3,2,0.544,1.35
5246.96,0.194,2.175,0.355,0.584,10.834,2647.778,0.286,1.805,0.252,32.43,1366.624,0.484,1.065,9,1.034,1.75
5790.188,0.156,1.508,0.357,0.424,9.86,2399.751,0.314,3.454,0.251,35.374,1305.269,0.246,2.033,3,0.654,1.45
5255.812,0.126,2.285,0.358,0.584,9.866,2655.845,0.313,1.745,0.252,32.475,1363.736,0.501,1.126,8,1.003,1.75
5790.246,0.156,1.878,0.361,0.492,9.924,2418.739,0.295,3.454,0.244,35.375,1508.12,0.061,2.708,2,0.423,1.2
5792.215,0.195,2.175,0.368,0.584,9.915,2671.613,0.287,1.625,0.244,32.472,1507.636,0.536,0.927,7,1.099,1.7
5801.206,0.178,2.014,0.355,0.583,9.931,2698.773,0.293,1.109,0.252,32.532,1447.83,0.683,0.33,6,1.59,2
5788.453,0.149,2.01,0.354,0.497,9.888,2600.854,0.321,3.456,0.253,35.374,1307.934,0.128,2.394,2,0.5,1.3
5789.774,0.195,2.004,0.354,0.587,9.914,2398.728,0.304,1.073,0.253,32.444,1446.595,0.693,1.266,5,0.948,1.7
5255.812,0.194,2.285,0.358,0.588,9.866,2656.156,0.286,1.727,0.253,32.43,1365.99,0.507,1.118,8,0.999,1.7
5491.257,0.152,2.011,0.365,0.554,9.927,2682.173,0.332,3.452,0.243,32.189,1490.055,0.116,1.954,6,0.624,1.4
5803.378,0.156,1.783,0.358,0.391,9.927,2663.17,0.301,3.443,0.246,35.385,1503.448,0.218,2.232,3,0.571,1.4
5823.439,0.156,1.385,0.358,0.382,9.925,2659.982,0.32,3.553,0.254,35.37,1340.587,0.307,1.722,4,0.768,1.5
5790.246,0.151,1.437,0.361,0.492,9.932,2399.751,0.295,3.454,0.245,35.374,1508.12,0.281,2.594,1,0.465,1.25
5787.737,0.15,1.984,0.358,0.499,10.071,2598.605,0.313,3.466,0.243,32.445,1365.872,0.089,2.246,3,0.515,1.4
5804.678,0.146,1.353,0.365,0.384,9.895,2667.022,0.31,3.471,0.245,35.48,1263.432,0.324,1.607,4,0.812,1.6
5804.668,0.146,1.474,0.354,0.384,9.895,2667.022,0.31,3.471,0.245,35.48,1263.432,0.263,1.783,4,0.741,1.55
5804.45,0.15,1.881,0.352,0.496,9.866,2597.06,0.28,1.569,0.245,32.21,1380.603,0.552,1.551,5,0.807,1.55
5822.529,0.156,1.381,0.353,0.395,9.925,2667.022,0.32,3.553,0.254,35.37,1300.67,0.309,1.662,4,0.789,1.55
5790.188,0.156,1.436,0.365,0.424,9.86,2399.751,0.303,3.454,0.251,35.374,1305.269,0.282,1.898,3,0.711,1.55
5802.384,0.15,1.475,0.365,0.382,9.932,2667.022,0.32,3.452,0.253,35.391,1339.557,0.262,1.88,4,0.707,1.5
5805.562,0.116,1.319,0.358,0.356,9.932,2638.19,0.295,2.5,0.253,34.399,1310.94,0.341,1.534,7,0.846,1.6
5821.185,0.193,1.43,0.248,0.587,8.439,2534.43,0.318,2.635,0.244,31.964,1208.213,0.291,1.185,9,1.008,1.8
5809.079,0.192,1.502,0.256,0.587,10.243,2532.783,0.319,2.648,0.243,32.489,1202.775,0.28,1.503,9,0.836,1.7
5825.645,0.15,1.933,0.342,0.49,10.025,2399.501,0.296,3.397,0.247,35.359,1442.547,0.038,2.791,1,0.399,1.2
5787.386,0.155,1.025,0.342,0.405,10.01,2391.168,0.316,3.588,0.247,32.104,1202.204,0.488,1.368,4,0.916,1.7
5809.453,0.157,1.149,0.341,0.414,10.515,2527.873,0.337,3.437,0.241,32.067,1204.323,0.425,1.335,8,0.933,1.65
5809.252,0.157,1.149,0.341,0.414,10.515,2527.873,0.318,3.437,0.243,32.069,1204.323,0.425,1.341,6,0.929,1.65
5804.591,0.15,1.933,0.342,0.49,10.411,2434.763,0.316,3.605,0.255,35.215,1442.547,0.053,2.605,4,0.443,1.25
6065.612,0.156,1.025,0.267,0.413,10.536,2391.224,0.318,3.441,0.243,32.065,1200.64,0.488,1.201,7,1.011,1.7
5842.525,0.156,2,0.374,0.463,10.567,2395.874,0.319,3.431,0.243,32.297,1375.81,0.09,2.371,6,0.512,1.25
5787.386,0.155,1.027,0.342,0.405,10.027,2391.168,0.321,3.588,0.247,32.104,1202.204,0.487,1.411,4,0.9,1.7
5823.849,0.196,1.418,0.342,0.589,10.06,2413.38,0.28,2.593,0.247,32.031,1208.213,0.307,1.544,6,0.816,1.65
5822.419,0.15,1.933,0.344,0.515,10.467,2415.003,0.297,3.52,0.24,35.41,1442.547,0.047,2.778,3,0.402,1.2
5809.749,0.152,1.156,0.342,0.414,10.026,2392.067,0.321,3.423,0.25,35.506,1203.313,0.422,1.463,3,0.894,1.6
5836.044,0.161,1.752,0.358,0.416,10.022,2546.287,0.332,3.425,0.247,35.457,1263.585,0.168,2.119,7,0.598,1.45
5809.252,0.15,2,0.342,0.461,10.506,2527.873,0.319,3.437,0.243,32.069,1375.81,0.097,2.138,5,0.56,1.45
5809.749,0.153,1.294,0.342,0.406,10.022,2532.432,0.317,3.592,0.25,35.503,1204.214,0.353,1.611,4,0.816,1.6
5809.76,0.156,1.562,0.339,0.431,9.921,2391.856,0.318,3.401,0.243,35.6,1204.322,0.219,1.976,3,0.668,1.5
5803.891,0.14,1.499,0.342,0.431,10.028,2392.094,0.318,3.392,0.25,35.503,1212.979,0.25,1.877,4,0.719,1.55
5821.724,0.146,1.783,0.34,0.419,10.065,2415.022,0.318,3.424,0.243,35.658,1369.132,0.162,2.33,3,0.54,1.35
5822.571,0.156,1.456,0.357,0.516,10.022,2393.708,0.298,3.435,0.243,35.458,1211.283,0.272,2.115,2,0.61,1.45
5822.383,0.15,1.933,0.344,0.49,10.402,2398.789,0.296,3.408,0.244,35.359,1418.793,0.054,2.771,2,0.4,1.2
5961.132,0.147,1.952,0.345,0.489,10.446,2415.309,0.296,3.437,0.244,31.892,1388.334,0.102,2.281,4,0.513,1.4
5811.671,0.156,1.025,0.342,0.414,10.567,2391.168,0.316,3.588,0.247,32.065,1204.282,0.488,1.342,5,0.937,1.7
5822.383,0.157,1.933,0.341,0.49,10.413,2434.763,0.296,3.425,0.244,35.356,1418.692,0.054,2.753,3,0.397,1.2
5822.109,0.15,1.75,0.34,0.491,10.006,2416.366,0.296,3.401,0.247,35.345,1383.41,0.125,2.553,2,0.465,1.3
5809.749,0.153,1.445,0.342,0.414,10.022,2548.972,0.317,3.594,0.243,35.503,1204.214,0.277,1.783,4,0.747,1.55
5822.208,0.151,2.001,0.344,0.491,10.053,2533.012,0.279,3.401,0.243,32.052,1200.34,0.2,2.02,3,0.584,1.45
5826.127,0.156,1.216,0.259,0.431,10.029,2391.224,0.318,3.399,0.247,35.508,1200.146,0.392,1.501,4,0.878,1.65
5809.855,0.156,1.609,0.342,0.413,10.026,2415.832,0.296,3.421,0.25,35.502,1230.796,0.196,2.146,3,0.608,1.45
5821.714,0.156,1.789,0.34,0.461,10.047,2415.819,0.318,3.425,0.243,35.539,1368.859,0.106,2.503,3,0.488,1.3
5809.749,0.157,1.158,0.342,0.414,10.026,2392.094,0.318,3.589,0.25,35.503,1203.313,0.421,1.469,3,0.894,1.6
5809.252,0.15,2.003,0.342,0.465,10.515,2527.873,0.297,3.437,0.243,32.069,1204.323,0.197,1.718,5,0.725,1.55
5836.156,0.155,1.291,0.343,0.431,10.567,2391.213,0.319,3.564,0.247,35.502,1200.749,0.355,1.411,5,0.911,1.65
5808.891,0.155,1.243,0.342,0.419,10.021,2415.608,0.317,3.589,0.243,35.502,1203.321,0.378,1.653,3,0.814,1.6
5822.234,0.15,1.955,0.342,0.467,10.023,2415.821,0.317,3.59,0.247,35.506,1445.589,0.066,2.601,2,0.454,1.25
5822.97,0.157,1.758,0.34,0.44,10.025,2414.49,0.278,3.433,0.243,35.466,1389.334,0.121,2.453,3,0.505,1.35
5854.239,0.155,1.64,0.342,0.414,10.504,2542.551,0.316,3.387,0.243,36.287,1266.518,0.18,1.945,7,0.679,1.5
5809.749,0.153,1.225,0.342,0.414,10.026,2392.094,0.318,3.589,0.249,35.503,1203.339,0.387,1.569,3,0.846,1.6
5809.802,0.156,1.458,0.357,0.516,10.022,2393.708,0.298,3.466,0.243,35.458,1204.383,0.271,2.404,2,0.507,1.35
6065.851,0.151,1.655,0.342,0.418,10.56,2403.052,0.317,3.589,0.255,35.816,1263.079,0.172,2.099,6,0.627,1.45
5804.531,0.15,1.499,0.342,0.431,10.028,2398.849,0.296,3.408,0.244,35.514,1212.979,0.25,1.925,3,0.692,1.5
5789.668,0.155,1.655,0.342,0.419,10.562,2391.878,0.314,3.588,0.247,35.533,1209.209,0.194,2.059,4,0.634,1.45
5822.419,0.15,1.839,0.34,0.471,10.033,2415.797,0.296,3.422,0.243,35.504,1422.48,0.081,2.535,3,0.474,1.3
5821.185,0.15,1.937,0.247,0.586,8.509,2535.591,0.319,2.635,0.244,31.964,1208.213,0.294,1.35,7,0.912,1.7
5803.891,0.15,1.943,0.342,0.431,10.028,2391.141,0.318,3.389,0.25,35.503,1212.979,0.191,2.451,2,0.485,1.35
5821.343,0.15,1.991,0.352,0.463,10.413,2415.309,0.296,3.425,0.251,35.546,1388.334,0.074,2.543,3,0.469,1.3
5809.749,0.153,1.443,0.342,0.414,10.022,2392.094,0.317,3.592,0.243,35.503,1203.313,0.278,1.923,3,0.693,1.55
5822.383,0.15,1.933,0.344,0.42,10.031,2398.812,0.296,3.408,0.244,35.355,1207.462,0.195,2.422,2,0.495,1.35
5842.525,0.156,2.002,0.342,0.459,10.027,2404.828,0.319,3.431,0.25,32.031,1375.81,0.098,2.379,4,0.511,1.25
4599.482,0.169,1.364,0.285,0.35,10.881,2694.943,0.317,3.593,0.263,34.883,1202.786,0.318,1.182,10,1.003,1.7
4251.163,0.148,1.301,0.361,0.355,10.902,2679.696,0.289,3.582,0.253,35.452,1205.296,0.35,1.266,6,0.963,1.7
4828.786,0.168,1.392,0.294,0.35,10.768,2687.21,0.317,3.59,0.266,34.945,1202.881,0.304,1.315,10,0.938,1.75
5785.16,0.153,1.95,0.359,0.495,10.103,2414.079,0.293,3.582,0.249,35.508,1505.154,0.026,2.746,0,0.444,1.2
