max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5800.0,0.15,2.0,0.35,0.5,10.0,2417.036,0.3,3.5,0.25,35.5,1500.0,0.005,1.857,1.0,0.708,1.5,5.324
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.615,0.25,35.5,1500.0,0.033,1.805,1.0,0.732,1.5,5.287
5800.0,0.15,1.901,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.049,1.779,1.0,0.743,1.5,5.313
5800.0,0.142,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.053,1.778,1.0,0.734,1.5,5.415
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.269,1500.0,0.007,1.866,1.0,0.702,1.5,5.291
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1491.213,0.006,1.868,1.0,0.703,1.5,5.349
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.264,0.25,35.5,1500.0,0.067,1.763,1.0,0.746,1.5,5.394
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.385,0.25,35.5,1500.0,0.033,1.828,1.0,0.723,1.5,5.361
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.058,1500.0,0.012,1.868,1.0,0.711,1.5,5.343
5800.0,0.15,2.079,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.04,1.817,1.0,0.727,1.5,5.284
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.22,1500.0,0.008,1.879,1.0,0.698,1.5,5.38
5800.0,0.15,1.909,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.045,1.814,1.0,0.721,1.5,5.352
5800.0,0.163,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.087,1.738,1.0,0.748,1.5,5.175
5767.148,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.006,1.888,1.0,0.695,1.5,5.388
