max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5816.197,0.151,2.033,0.353,0.495,10.128,2397.804,0.301,3.482,0.254,35.796,1506.315,0.016,0.505,1,0.231,0.3,5.424
5816.197,0.151,2.033,0.353,0.495,10.128,2397.804,0.301,3.482,0.254,35.672,1506.311,0.016,3.13,0,0.0,0.0,3.687
5816.197,0.15,2.033,0.341,0.493,10.119,2392.567,0.301,3.482,0.254,35.553,1506.312,0.026,0.486,0,0.228,0.35,5.097
6537.721,0.146,1.631,0.339,0.327,9.971,2148.581,0.348,3.497,0.256,36.37,1506.74,0.346,-6.806,6,0.0,0.0,6.054
4389.329,0.135,1.336,0.309,0.417,11.723,2103.592,0.272,3.535,0.254,36.563,1351.809,0.332,-7.057,10,0.0,0.0,7.803
5358.566,0.164,1.356,0.31,0.417,11.723,2103.562,0.315,3.535,0.237,36.63,1354.154,0.322,-6.877,10,0.0,0.0,2.403
5368.93,0.156,1.92,0.347,0.471,9.928,2099.188,0.282,3.562,0.253,36.76,1503.516,0.127,-6.239,5,0.0,0.0,2.156
5319.315,0.148,1.275,0.335,0.503,9.946,2399.2,0.314,3.566,0.253,36.576,1330.371,0.363,-6.467,4,0.0,0.0,0.27
5276.038,0.152,1.647,0.298,0.416,9.999,2103.407,0.244,3.534,0.254,36.619,1351.763,0.187,-6.54,8,0.0,0.0,5.754
5677.294,0.152,2.015,0.347,0.486,10.067,2404.948,0.305,3.494,0.249,35.579,1503.472,0.028,-0.997,1,0.0,0.0,6.102
5375.177,0.152,1.291,0.335,0.417,9.956,2103.267,0.314,3.533,0.255,36.619,1353.995,0.355,-6.827,6,0.0,0.0,2.44
5331.639,0.156,2.02,0.347,0.484,10.208,2110.396,0.282,3.534,0.237,35.643,1505.412,0.122,-5.99,4,0.0,0.0,4.697
5676.557,0.153,1.514,0.347,0.5,10.067,2413.712,0.311,3.519,0.246,35.585,1503.472,0.243,-5.887,2,0.0,0.0,1.52
5348.388,0.154,1.381,0.359,0.486,9.942,2404.939,0.304,3.535,0.251,36.547,1495.849,0.309,-6.264,3,0.0,0.0,2.126
