max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET
4936.133,0.155,1.76,0.344,0.515,9.937,2675.938,0.295,3.456,0.25,32.531,1273.145,0.151,1.255,5,0.959,1.7
4936.133,0.154,1.76,0.344,0.515,9.937,2676.192,0.295,3.449,0.25,32.531,1222.682,0.185,1.05,5,1.074,1.75
4949.8,0.147,1.713,0.342,0.414,9.173,2668.165,0.295,3.51,0.252,35.62,1269.905,0.172,1.058,6,1.068,1.75
4908.152,0.151,1.065,0.344,0.497,9.899,2689.968,0.296,1.835,0.245,32.241,1269.738,0.476,0.197,6,1.851,2.25
6082.935,0.15,2.141,0.341,0.483,10.03,2445.795,0.291,3.45,0.26,35.715,1391.402,0.072,1.69,6,0.774,1.55
4949.8,0.159,1.723,0.341,0.419,9.186,2668.17,0.295,3.569,0.252,36.062,1269.579,0.162,1.065,8,1.073,1.75
4993.638,0.154,1.981,0.343,0.499,9.91,2691.193,0.292,3.594,0.254,35.562,1221.259,0.186,0.801,3,1.199,1.85
4716.275,0.14,1.152,0.344,0.57,9.563,2689.679,0.305,1.778,0.245,32.311,1234.247,0.492,0.136,9,1.843,2.2
6104.198,0.149,2.07,0.342,0.517,10.11,2394.397,0.297,3.453,0.245,35.426,1393.637,0.071,2.045,2,0.64,1.45
4921.566,0.15,1.992,0.343,0.517,9.887,2667.744,0.291,3.56,0.25,35.635,1287.95,0.151,1.46,3,0.868,1.65
4988.355,0.147,1.989,0.341,0.499,9.921,2669.919,0.301,3.595,0.257,35.599,1286.042,0.143,1.476,3,0.859,1.65
4930.931,0.147,1.042,0.249,0.403,9.892,2690.073,0.298,1.652,0.245,32.316,1232.75,0.528,-0.379,8,0,0
4629.084,0.151,1.028,0.351,0.491,9.984,2644.393,0.281,1.066,0.248,35.45,1214.881,0.695,-3.457,5,0,0
4635.01,0.151,1.748,0.356,0.503,10.011,2403.589,0.295,3.46,0.246,35.623,1260.371,0.201,1.208,3,0.993,1.7
4604.964,0.146,1.573,0.351,0.497,10.164,2601.499,0.245,2.919,0.266,32.633,1223.537,0.214,1.168,9,1.005,1.7
4614.009,0.151,1.012,0.349,0.503,10.046,2399.569,0.277,1.172,0.246,35.374,1256.771,0.665,-2.331,4,0,0
6703.853,0.143,1.154,0.34,0.502,9.994,2392.684,0.298,3.039,0.25,33.901,1203.182,0.423,0.759,5,1.241,1.85
4804.45,0.144,1.008,0.356,0.503,9.198,2635.026,0.283,1.402,0.242,33.587,1235.275,0.599,-2.178,8,0,0
6386.773,0.107,1.449,0.342,0.409,11.176,2639.351,0.225,3.646,0.219,33.599,1259.387,0.287,0.992,11,1.114,1.75
4610.722,0.112,1.028,0.351,0.497,10.035,2644.744,0.277,1.178,0.244,35.455,1256.545,0.663,-3.433,6,0,0
6033.718,0.144,1.84,0.357,0.511,10.046,2399.402,0.292,3.43,0.253,32.956,1390.074,0.08,1.82,4,0.705,1.55
4549.37,0.144,1.017,0.357,0.514,10.046,2399.401,0.278,1.36,0.253,32.856,1253.489,0.611,-1.642,5,0,0
4584.403,0.151,1.385,0.342,0.375,10.09,2527.114,0.225,3.59,0.255,33.599,1303.492,0.307,0.714,7,1.253,1.85
6384.089,0.143,1.873,0.322,0.497,10.299,2398.455,0.299,3.359,0.232,34.987,1382.838,0.101,1.677,8,0.782,1.55
4629.322,0.153,1.024,0.341,0.496,9.984,2395.885,0.297,1.213,0.249,35.034,1214.968,0.653,-2.978,5,0,0
4610.722,0.112,1.028,0.351,0.497,10.035,2644.744,0.278,1.4,0.244,32.876,1256.547,0.6,-2.126,7,0,0
6412.587,0.143,1.739,0.32,0.497,10.299,2674.204,0.274,3.359,0.232,34.987,1382.838,0.13,1.209,10,0.987,1.7
4357.898,0.143,1.385,0.227,0.5,10.037,2401.299,0.236,3.544,0.255,32.98,1256.744,0.351,1.047,6,1.079,1.8
6402.643,0.144,1.858,0.352,0.503,9.787,2411.273,0.291,3.446,0.254,33.608,1438.865,0.104,1.745,5,0.741,1.55
6384.653,0.143,1.847,0.358,0.497,9.798,2387.738,0.298,3.385,0.246,35.294,1345.47,0.103,1.753,6,0.751,1.5
4629.216,0.153,1.013,0.364,0.502,10.033,2641.897,0.291,1.113,0.255,35.674,1253.472,0.682,-3.114,5,2.317,2.15
4549.37,0.144,1.073,0.357,0.503,10.046,2641.096,0.278,1.36,0.253,32.88,1253.489,0.611,-2.067,6,0,0
4549.37,0.143,1.013,0.349,0.515,10.036,2649.865,0.278,1.396,0.244,32.857,1256.544,0.601,-1.87,6,0,0
4726.643,0.153,1.027,0.341,0.496,10.046,2395.885,0.297,1.232,0.249,35.446,1214.971,0.648,-2.159,4,0,0
4239.313,0.15,1.388,0.23,0.516,10.037,2401.299,0.292,3.488,0.255,32.98,1256.744,0.343,1.066,5,1.067,1.8
6614.439,0.151,1.385,0.345,0.375,9.982,2659.51,0.306,3.579,0.255,33.599,1303.492,0.307,1.068,6,1.08,1.75
6258.63,0.157,1.75,0.356,0.503,9.962,2644.387,0.307,3.01,0.246,35.554,1299.548,0.14,1.42,5,0.897,1.6
4784.047,0.157,1.757,0.322,0.503,9.962,2643.025,0.293,3.01,0.246,35.554,1215.269,0.19,1.268,6,0.965,1.7
4610.722,0.151,1.028,0.356,0.497,10.011,2650.44,0.278,1.4,0.244,32.876,1256.547,0.6,-1.659,6,1.658,1.9
4241.553,0.15,1.39,0.356,0.516,10.029,2403.618,0.292,3.451,0.255,32.782,1256.728,0.305,1.174,4,1.004,1.7
6652.588,0.151,1.731,0.363,0.502,9.98,2659.02,0.304,3.412,0.255,35.693,1257.995,0.161,1.553,4,0.832,1.55
4664.616,0.143,1.718,0.356,0.503,10.007,2392.224,0.295,3.445,0.25,35.622,1301.366,0.196,1.478,3,0.868,1.65
6740.682,0.143,1.718,0.357,0.502,10.038,2392.269,0.295,2.994,0.25,35.622,1301.015,0.162,1.394,4,0.897,1.65
6222.783,0.135,1.726,0.356,0.503,10.028,2665.471,0.28,3.033,0.249,35.666,1313.455,0.137,1.37,6,0.912,1.6
4738.543,0.151,1.748,0.36,0.503,10.011,2403.589,0.295,3.541,0.246,35.623,1255.402,0.183,1.548,3,0.846,1.6
6412.587,0.143,1.873,0.341,0.497,9.983,2691.541,0.298,3.359,0.255,35.046,1368.935,0.12,1.639,6,0.784,1.55
4784.047,0.157,1.757,0.322,0.503,9.962,2643.025,0.296,3.01,0.246,35.554,1208.154,0.195,1.225,6,0.991,1.75
6480.947,0.157,1.731,0.364,0.502,9.98,2659.02,0.293,3.413,0.255,35.693,1303.628,0.134,1.629,4,0.801,1.55
6222.783,0.143,1.726,0.342,0.503,10.028,2665.471,0.28,3.662,0.249,35.666,1313.455,0.137,1.607,5,0.81,1.55
6243.341,0.151,1.858,0.352,0.502,9.932,2399.429,0.292,3.419,0.248,35.45,1257.077,0.162,1.802,3,0.739,1.55
4549.37,0.143,1.013,0.349,0.514,10.036,2399.694,0.278,1.396,0.244,32.856,1256.544,0.601,-1.514,5,0,0
4751.715,0.145,1.008,0.356,0.497,10.001,2635.026,0.277,1.402,0.242,33.587,1236.18,0.599,-1.707,7,0,0
6386.773,0.15,1.449,0.342,0.41,11.332,2658.153,0.223,2.907,0.219,33.599,1259.387,0.275,1.059,10,1.069,1.8
6384.653,0.143,1.874,0.349,0.494,10.01,2681.638,0.295,3.427,0.256,35.341,1369.027,0.115,1.755,4,0.747,1.5
4801.058,0.151,1.748,0.356,0.503,10.011,2391.792,0.277,3.46,0.246,35.599,1236.666,0.176,1.562,3,0.835,1.6
4629.216,0.157,1.003,0.357,0.502,9.983,2617.38,0.291,1.72,0.255,31.783,1259.049,0.509,0.196,6,1.861,2.3
6099.305,0.151,1.873,0.358,0.502,10.046,2399.477,0.304,3.418,0.248,35.454,1405.342,0.064,1.832,3,0.724,1.5
4629.084,0.151,1.064,0.351,0.491,9.984,2644.393,0.277,1.07,0.257,35.45,1214.881,0.694,-3.289,5,0,0
4832.956,0.151,1.009,0.356,0.503,10.001,2396.488,0.277,1.402,0.246,33.626,1236.18,0.599,0.676,5,1.301,1.85
4832.956,0.151,1.009,0.356,0.503,10.001,2346.507,0.277,1.421,0.246,33.623,1236.18,0.594,-1.274,6,0,0
6384.653,0.143,1.874,0.349,0.494,9.986,2664.224,0.295,3.427,0.248,35.044,1371.722,0.108,1.709,5,0.767,1.55
5313.293,0.12,1.459,0.287,0.454,8.494,2564.032,0.295,2.831,0.274,34.388,1281.787,0.27,0.965,11,1.141,1.8
5167.614,0.145,1.245,0.293,0.501,10.059,2675.619,0.291,1,0.271,36.911,1239.207,0.714,-3.383,8,0,0
5165.987,0.156,1.316,0.349,0.521,9.912,2602.704,0.292,1.341,0.257,33.514,1209.406,0.617,0.345,6,1.697,2.15
5165.987,0.156,1.318,0.349,0.5,10.963,2587.053,0.292,1.264,0.243,33.529,1239.329,0.639,-1.284,7,1.629,1.95
5805.937,0.145,1.273,0.349,0.52,10.11,2619.247,0.292,3.307,0.257,33.254,1216.764,0.364,0.897,5,1.192,1.85
5313.293,0.157,1.459,0.287,0.454,8.494,2664.06,0.295,2.831,0.274,34.388,1281.787,0.27,1.006,10,1.113,1.8
5277.588,0.152,1.703,0.371,0.501,10.137,2660.28,0.263,3.631,0.246,33.466,1304.015,0.148,1.257,8,0.965,1.7
5734.794,0.145,2.06,0.361,0.508,9.903,2580.951,0.314,3.44,0.242,34.362,1389.153,0.074,1.775,5,0.725,1.5
5795.396,0.156,1.312,0.352,0.52,10.137,2609.917,0.291,3.491,0.244,33.046,1215.374,0.344,0.948,4,1.151,1.85
5258.915,0.157,2.06,0.356,0.508,10.05,2650.247,0.294,3.469,0.246,33.17,1389.954,0.102,1.542,4,0.818,1.6
5185.038,0.153,1.741,0.366,0.508,10.047,2651.079,0.262,3.551,0.246,33.469,1305.145,0.13,1.279,7,0.948,1.65
5185.038,0.153,2.011,0.366,0.508,10.113,2651.079,0.262,3.551,0.246,33.265,1305.264,0.13,1.4,6,0.885,1.65
5808.461,0.145,1.271,0.347,0.521,9.93,2619.248,0.291,1.157,0.257,33.256,1210.489,0.669,-1.994,5,0,0
5227.921,0.152,1.454,0.356,0.499,10.049,2664.585,0.253,3.486,0.219,36.895,1217.096,0.273,0.731,7,1.3,2.05
5175.391,0.156,1.245,0.293,0.501,10.072,2675.619,0.3,1,0.257,36.917,1239.928,0.714,-3.339,7,0,0
5170.655,0.145,1.245,0.293,0.507,10.059,2675.157,0.291,1.037,0.271,36.809,1232.075,0.704,-3.327,8,0,0
5258.915,0.157,2.06,0.356,0.508,10.05,2578.203,0.294,3.626,0.246,33.259,1389.954,0.093,1.594,5,0.797,1.6
5809.507,0.152,1.39,0.371,0.522,10.05,2651.419,0.291,1.182,0.26,33.068,1224.34,0.662,-2.468,7,0,0
5811.59,0.152,1.533,0.357,0.521,10.052,2600.628,0.293,3.523,0.243,36.819,1213.968,0.234,1.29,4,0.958,1.7
5720.819,0.155,1.578,0.376,0.488,10.035,2664.794,0.253,3.5,0.256,36.743,1215.373,0.211,1.065,7,1.066,1.7
5802.268,0.145,1.409,0.345,0.514,10.05,2679.135,0.291,3.569,0.22,36.81,1215.963,0.295,1.11,5,1.053,1.7
5558.641,0.156,1.323,0.347,0.52,10.367,2587.339,0.225,1.064,0.257,33.475,1217.057,0.696,-2.91,8,0,0
5814.27,0.156,2.052,0.336,0.52,10.057,2586.157,0.314,3.445,0.243,33.263,1335.565,0.11,1.805,3,0.722,1.5
5818.452,0.151,1.357,0.351,0.508,10.026,2664.524,0.291,1.107,0.256,33.776,1208.684,0.684,-2.625,5,0,0
5811.595,0.152,2.06,0.357,0.508,10.052,2518.179,0.293,3.522,0.256,33.461,1419.199,0.057,1.866,3,0.691,1.45
5556.118,0.151,1.664,0.338,0.52,9.984,2613.042,0.299,3.594,0.243,36.827,1215.513,0.19,1.175,5,1.003,1.65
5790.85,0.152,1.545,0.346,0.52,10.046,2600.628,0.292,3.491,0.243,36.819,1215.368,0.228,1.354,4,0.925,1.65
5258.915,0.157,2.069,0.356,0.57,10.05,2672.516,0.294,3.467,0.241,33.17,1234.289,0.177,1.226,6,0.981,1.7
5815.658,0.153,2.074,0.357,0.508,10.111,2521.896,0.292,3.486,0.257,33.257,1416.972,0.063,1.826,3,0.706,1.5
5809.6,0.145,1.695,0.349,0.521,10.025,2650.268,0.291,3.746,0.244,33.946,1306.279,0.152,1.479,5,0.855,1.65
5791.168,0.151,1.401,0.348,0.488,9.872,2601.801,0.293,3.487,0.243,33.428,1249.768,0.299,1.152,4,1.03,1.7
5277.588,0.153,1.684,0.371,0.501,10.027,2650.917,0.293,3.569,0.246,33.466,1304.015,0.158,1.274,6,0.953,1.65
5793.184,0.155,1.561,0.293,0.514,10.05,2671.792,0.291,3.569,0.236,36.75,1217.096,0.22,1.014,6,1.094,1.75
5183.173,0.145,1.664,0.338,0.52,10.059,2677.233,0.284,3.596,0.243,36.827,1239.346,0.174,1.415,5,0.904,1.6
5811.61,0.151,1.664,0.338,0.52,10.109,2612.829,0.284,3.594,0.243,36.827,1216.7,0.189,1.408,4,0.9,1.65
5755.464,0.142,1.327,0.356,0.499,10.025,2664.757,0.291,1.139,0.257,33.36,1217.054,0.675,-2.491,7,0,0
5801.804,0.156,1.35,0.351,0.515,10.072,2664.242,0.3,1.003,0.257,36.898,1215.502,0.713,-3.009,5,0,0
5809.685,0.145,1.325,0.349,0.527,10.025,2619.248,0.291,1.124,0.257,33.476,1217.055,0.679,-2.864,6,0,0
5167.614,0.12,1.245,0.293,0.5,10.059,2675.619,0.291,1.064,0.281,34.576,1239.207,0.696,-3.034,9,0,0
5935.379,0.146,1.271,0.347,0.521,9.931,2619.248,0.291,1.157,0.257,33.256,1209.894,0.669,-2.444,6,0,0
5794.944,0.151,1.378,0.352,0.507,10.05,2610.059,0.291,3.497,0.256,33.465,1217.096,0.311,0.987,4,1.123,1.85
5801.527,0.145,1.354,0.349,0.515,10.025,2650.268,0.291,1.019,0.257,36.912,1216.9,0.709,-2.938,5,0,0
5801.512,0.152,1.981,0.356,0.507,10.052,2518.179,0.294,3.525,0.256,36.916,1426.646,0.049,1.92,3,0.69,1.5
5791.168,0.157,2.016,0.347,0.52,10.113,2602.016,0.281,3.491,0.243,33.249,1247.274,0.168,1.739,3,0.724,1.55
5791.168,0.157,2.016,0.348,0.519,10.113,2602.016,0.281,3.491,0.243,33.249,1212.332,0.192,1.71,3,0.743,1.55
5252.375,0.156,2.053,0.356,0.52,10.057,2586.157,0.307,3.445,0.243,33.263,1337.908,0.108,1.504,4,0.837,1.65
5324.22,0.152,2.013,0.346,0.508,10.036,2600.438,0.294,3.469,0.246,33.172,1389.954,0.082,1.721,4,0.745,1.6
5811.597,0.145,1.664,0.338,0.52,10.024,2619.308,0.284,3.642,0.243,36.827,1254.06,0.168,1.459,5,0.876,1.55
4318.779,0.15,1.556,0.332,0.428,9.892,2689.778,0.254,3.231,0.269,31.883,1300.488,0.255,0.806,10,1.199,1.8
4352.972,0.155,1.495,0.331,0.511,10.106,2687.089,0.258,1.652,0.247,32.087,1206.682,0.528,0.177,8,1.832,2.25
4739.475,0.157,1.982,0.356,0.512,10.03,2408.472,0.299,3.596,0.25,35.388,1498.108,0.183,1.739,1,0.747,1.55
5626.694,0.148,2.02,0.348,0.511,10.002,2411.607,0.299,3.601,0.255,35.386,1498.106,0.03,2.233,1,0.58,1.35
5650.674,0.148,1.976,0.359,0.51,10.034,2460.786,0.299,3.601,0.255,35.21,1498.106,0.029,1.998,3,0.65,1.45
4354.672,0.155,1.981,0.356,0.512,9.92,2680.141,0.31,1.926,0.251,31.732,1232.409,0.45,0.432,5,1.577,2.05
4353.97,0.155,1.979,0.33,0.512,9.968,2680.181,0.31,1.799,0.247,31.825,1233.89,0.486,0.288,6,1.715,2.15
5517.594,0.15,1.373,0.215,0.512,10.365,2699.628,0.28,3.589,0.248,32.273,1210.406,0.386,0.746,7,1.26,1.9
4707.453,0.155,1.965,0.347,0.512,10.03,2688.404,0.299,1.781,0.249,31.979,1233.297,0.491,0.336,5,1.673,2.15
5647.868,0.148,1.372,0.362,0.476,10.953,2694.27,0.301,3.671,0.234,32.123,1202.988,0.314,0.394,9,1.688,2.3
4757.796,0.157,1.982,0.353,0.512,9.896,2546.204,0.299,3.595,0.249,35.386,1497.778,0.18,1.6,2,0.808,1.55
4756.515,0.157,1.962,0.353,0.512,9.896,2532.539,0.28,3.595,0.249,35.386,1203.906,0.197,1.15,3,1.019,1.7
5560.045,0.145,1.815,0.363,0.427,9.9,2533.899,0.253,3.853,0.269,31.998,1301.75,0.157,1.115,9,1.028,1.75
4694.462,0.141,1.354,0.355,0.425,10.026,2695.661,0.278,3.761,0.249,31.926,1237.017,0.323,0.707,8,1.243,1.9
5567.25,0.155,1.983,0.357,0.511,9.869,2478.379,0.301,3.595,0.255,35.456,1491.425,0.04,2.042,2,0.644,1.45
5640.124,0.148,1.988,0.363,0.474,9.891,2524.682,0.301,3.672,0.269,32.149,1377.526,0.094,1.418,7,0.866,1.65
5639.751,0.151,1.988,0.363,0.474,9.891,2524.682,0.301,3.592,0.255,32.149,1377.526,0.094,1.48,5,0.834,1.65
5514.639,0.148,1.978,0.339,0.512,9.795,2541.151,0.299,3.689,0.255,35.388,1506.379,0.057,1.807,4,0.725,1.45
4920.601,0.148,1.327,0.347,0.509,10.044,2691.969,0.253,3.601,0.253,31.897,1209.812,0.337,0.849,6,1.193,1.8
5322.364,0.157,1.982,0.356,0.493,10.027,2408.472,0.299,3.596,0.25,35.414,1498.334,0.082,2.053,1,0.634,1.45
5526.646,0.152,1.916,0.333,0.475,10.036,2526.135,0.28,3.652,0.25,32.149,1358.563,0.094,1.372,8,0.886,1.7
4354.672,0.155,1.965,0.356,0.512,9.92,2680.141,0.31,1.926,0.251,31.732,1505.635,0.45,1.059,4,1.048,1.65
5640.124,0.151,1.988,0.363,0.474,9.898,2520.591,0.299,3.672,0.255,32.265,1377.526,0.091,1.722,6,0.736,1.55
5517.594,0.15,1.373,0.215,0.51,10.033,2524.717,0.28,3.606,0.248,32.273,1202.479,0.386,0.783,6,1.235,1.85
5531.537,0.15,1.474,0.347,0.511,10.106,2679.004,0.28,3.584,0.248,31.863,1214.894,0.263,0.972,5,1.12,1.8
4353.967,0.155,1.981,0.356,0.512,10.222,2680.141,0.31,1.926,0.247,31.729,1225.901,0.45,0.331,6,1.675,2.1
4557.342,0.153,1.556,0.353,0.511,10.087,2680.754,0.301,3.6,0.249,31.753,1235.063,0.222,1.065,5,1.066,1.75
5594.826,0.148,1.874,0.348,0.512,9.963,2527.84,0.281,3.596,0.251,35.383,1508.044,0.063,1.786,3,0.728,1.55
5524.223,0.151,1.983,0.363,0.511,10.03,2676.96,0.28,3.596,0.248,31.867,1503.703,0.114,1.713,3,0.74,1.5
4651.13,0.148,1.428,0.347,0.431,10.104,2688.117,0.3,3.847,0.251,31.897,1250.105,0.286,0.799,7,1.218,1.85
5559.151,0.156,2.002,0.351,0.477,10.054,2673.971,0.28,3.646,0.248,31.95,1283.622,0.144,1.263,5,0.953,1.7
5559.151,0.156,1.783,0.351,0.477,10.054,2673.971,0.28,3.646,0.248,31.95,1283.622,0.144,1.24,6,0.966,1.7
4567.999,0.153,1.962,0.342,0.433,9.982,2679.643,0.28,3.632,0.234,32.003,1202.988,0.212,0.807,7,1.193,1.8
4952.365,0.151,1.942,0.347,0.511,9.777,2680.367,0.28,3.584,0.248,31.787,1244.119,0.171,1.165,5,1.006,1.7
5504.501,0.157,1.978,0.339,0.512,9.895,2541.151,0.299,3.65,0.249,35.388,1497.969,0.057,1.839,3,0.713,1.5
5647.868,0.148,1.392,0.362,0.512,10.963,2698.614,0.301,3.598,0.25,32.123,1202.988,0.304,0.915,6,1.162,1.8
5247.155,0.15,1.965,0.339,0.511,9.952,2688.068,0.284,3.596,0.241,31.893,1312.034,0.125,1.356,5,0.907,1.65
5615.337,0.156,2.002,0.353,0.477,10.266,2673.863,0.28,3.647,0.248,31.95,1320.602,0.12,1.324,6,0.923,1.65
4561.785,0.131,1.556,0.353,0.511,9.887,2688.117,0.301,3.584,0.25,31.897,1235.063,0.222,0.992,6,1.109,1.75
5518.045,0.15,1.987,0.352,0.513,10.021,2547.331,0.303,3.582,0.248,32.034,1353.219,0.098,1.555,4,0.801,1.65
4925.028,0.148,1.344,0.347,0.509,10.044,2686.687,0.292,3.601,0.253,32.265,1234.068,0.328,0.884,5,1.178,1.8
4757.796,0.157,1.982,0.353,0.512,9.896,2414.6,0.299,3.597,0.249,35.388,1498.105,0.18,1.924,1,0.681,1.5
5524.223,0.151,1.983,0.356,0.511,10.03,2467.263,0.299,3.596,0.255,35.388,1498.106,0.048,1.945,2,0.67,1.5
5531.338,0.151,1.942,0.347,0.511,9.893,2679.325,0.28,3.584,0.248,31.819,1401.675,0.115,1.512,4,0.832,1.6
4602.056,0.147,1.403,0.326,0.474,10.021,2665.968,0.229,3.365,0.25,31.999,1266.712,0.298,0.753,9,1.227,1.8
5581.39,0.143,1.983,0.357,0.477,9.865,2478.379,0.296,3.595,0.255,35.456,1491.425,0.047,2.001,2,0.659,1.45
5611.431,0.15,1.983,0.339,0.509,10.021,2524.717,0.28,3.582,0.248,35.327,1345.015,0.103,1.718,3,0.753,1.55
4925.572,0.151,1.942,0.347,0.512,10.098,2686.996,0.28,3.416,0.248,35.365,1259.197,0.161,1.361,3,0.914,1.7
4634.35,0.147,1.395,0.32,0.417,9.913,2694.293,0.31,3.397,0.251,32.03,1290.208,0.302,0.77,7,1.231,1.85
4920.601,0.149,1.978,0.347,0.512,10.044,2687.824,0.277,3.554,0.252,31.897,1233.926,0.177,1.162,4,1.009,1.7
5782.196,0.145,1.992,0.335,0.503,10.117,2454.666,0.314,3.553,0.243,35.339,1500.843,0.047,1.611,1,0.789,1.55
5808.486,0.137,1.066,0.336,0.485,10.16,2670.596,0.32,1.001,0.244,35.43,1210.84,0.714,-3.708,6,0,0
5134.312,0.172,1.384,0.338,0.413,11.587,2685.763,0.332,3.35,0.239,33.675,1200.33,0.308,0.797,11,1.218,1.85
5783.854,0.145,1.931,0.354,0.503,10.073,2452.537,0.31,3.452,0.243,35.918,1500.843,0.034,2.285,2,0.569,1.35
5782.196,0.145,1.966,0.335,0.503,10.117,2454.666,0.31,3.452,0.243,35.918,1500.843,0.043,1.973,2,0.676,1.45
5782.789,0.145,1.064,0.337,0.519,10.104,2456.756,0.32,1.003,0.246,35.342,1501.119,0.713,-1.714,3,0,0
5804.785,0.145,1.309,0.337,0.465,9.784,2643.301,0.317,3.607,0.244,32.002,1200.84,0.346,0.802,6,1.227,1.85
5809.547,0.145,1.043,0.343,0.526,10.121,2689.274,0.315,1.505,0.245,32.068,1216.398,0.57,-2.17,6,0,0
5116.796,0.184,1.904,0.336,0.446,10.84,2569.343,0.332,3.61,0.239,32.109,1241.427,0.227,0.998,10,1.076,1.75
5781.984,0.156,1.687,0.336,0.52,10.15,2690.319,0.32,3.463,0.246,35.339,1200.545,0.2,1.472,3,0.868,1.6
5043.749,0.15,1.069,0.344,0.492,10.099,2643.859,0.224,1.257,0.243,34.087,1200.411,0.641,-2.726,7,0,0
5802.062,0.154,1.069,0.361,0.526,9.386,2690.259,0.32,1.02,0.242,35.354,1216.372,0.709,-3.616,7,0,0
5117.503,0.171,1.019,0.343,0.526,9.316,2599.594,0.227,1.844,0.229,32.074,1204.823,0.491,-1.777,11,0,0
5781.518,0.156,1.758,0.336,0.523,10.15,2690.319,0.32,3.391,0.236,35.337,1218.207,0.188,1.548,4,0.829,1.6
5799.876,0.155,1.903,0.335,0.414,9.37,2686.319,0.319,3.604,0.243,34.869,1268.51,0.172,1.478,6,0.864,1.6
5808.486,0.145,1.086,0.337,0.523,10.132,2514.039,0.319,1.059,0.248,35.427,1217.689,0.697,-3.467,4,0,0
5808.486,0.152,1.086,0.337,0.523,9.394,2518.812,0.319,1.059,0.248,35.427,1217.689,0.697,-3.506,5,0,0
5796.568,0.146,1.365,0.34,0.509,11.431,2518.398,0.318,3.607,0.243,33.671,1201.283,0.318,0.97,5,1.144,1.85
5781.984,0.156,1.526,0.336,0.52,10.144,2599.233,0.32,3.465,0.246,35.339,1200.543,0.237,1.11,3,1.041,1.75
4970.63,0.145,1.006,0.343,0.486,9.3,2540.578,0.227,1.836,0.243,32.074,1200.371,0.497,0.167,8,1.705,2
5925.203,0.145,1.076,0.336,0.519,10.117,2690.531,0.315,1.516,0.245,31.983,1201.27,0.567,-1.276,6,0,0
5536.035,0.15,1.069,0.344,0.526,10.093,2643.714,0.323,1.249,0.249,31.996,1200.191,0.643,-2.919,7,0,0
4973.491,0.15,1.019,0.343,0.526,9.3,2599.594,0.227,1.844,0.243,32.074,1200.371,0.491,-1.146,9,0,0
5267.775,0.145,1.009,0.337,0.486,9.757,2691.242,0.32,1.526,0.246,31.925,1200.427,0.564,-1.933,7,0,0
5796.571,0.15,1.064,0.344,0.519,10.104,2458.872,0.324,1.158,0.243,35.342,1501.119,0.669,0.601,4,1.29,1.7
5815.532,0.148,1.13,0.337,0.486,9.118,2662.083,0.32,1.129,0.244,35.335,1200.206,0.677,-3.22,5,0,0
5781.075,0.145,1.01,0.336,0.508,10.114,2506.414,0.32,1.103,0.243,35.43,1217.711,0.685,-3.134,4,0,0
5796.568,0.155,1.903,0.376,0.417,10.887,2688.135,0.319,3.603,0.241,34.833,1262.997,0.166,1.069,8,1.059,1.75
5093.069,0.145,1.331,0.335,0.461,10.484,2633.44,0.291,3.607,0.23,31.827,1307.732,0.335,0.86,8,1.173,1.8
5350.987,0.154,1.073,0.337,0.525,10.089,2582.997,0.313,1.149,0.253,35.489,1200.17,0.672,-2.801,6,0,0
5040.428,0.149,1.066,0.343,0.492,10.079,2642.693,0.318,1.888,0.248,32.074,1200.411,0.467,0.688,6,1.285,1.85
5133.35,0.145,1.965,0.324,0.462,9.37,2690.394,0.32,3.572,0.242,32.099,1285.606,0.143,1.127,8,1.022,1.75
5134.312,0.173,1.337,0.337,0.413,10.169,2685.599,0.332,3.363,0.239,35.423,1220.245,0.332,0.761,10,1.229,1.85
5804.785,0.15,1.309,0.337,0.469,9.851,2643.301,0.317,3.607,0.244,32.002,1206.925,0.346,0.916,5,1.157,1.85
5994.425,0.151,1.076,0.359,0.555,9.392,2690.531,0.315,1.516,0.246,31.983,1215.905,0.567,-2.237,8,0,0
5288.847,0.171,1.119,0.343,0.531,10.146,2685.765,0.318,1.895,0.242,32.033,1207.207,0.459,-0.733,9,1.663,1.95
5289.305,0.172,1.926,0.336,0.461,10.865,2672.967,0.317,3.606,0.244,32.053,1210.84,0.193,1.051,7,1.059,1.75
5116.29,0.145,1.893,0.335,0.461,10.51,2646.349,0.322,3.612,0.243,31.777,1322.935,0.118,1.193,7,0.98,1.65
5293.226,0.17,1.119,0.343,0.485,10.132,2685.765,0.318,1.895,0.244,32.033,1207.207,0.459,0.319,7,1.484,1.9
5040.692,0.149,1.041,0.343,0.492,10.079,2659.215,0.318,1.91,0.248,32.074,1200.411,0.48,0.556,6,1.365,1.85
5798.042,0.152,1.069,0.337,0.536,10.416,2643.714,0.318,1.162,0.243,32.039,1207.19,0.668,-3.414,7,0,0
5808.486,0.144,1.07,0.338,0.526,10.093,2536.83,0.319,1.253,0.248,35.427,1217.689,0.642,-2.611,5,0,0
5783.854,0.145,1.931,0.354,0.503,10.073,2449.853,0.31,3.45,0.243,35.918,1489.959,0.034,2.25,3,0.585,1.35
5994.425,0.151,1.076,0.36,0.524,9.401,2690.531,0.315,1.533,0.246,31.937,1215.905,0.562,-1.866,8,0,0
