max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET
5222.339,0.112,1.207,0.363,0.531,9.278,2584.318,0.287,1.38,0.236,33.789,1400.875,0.606,0.576,10,1.491,2.1
5018.737,0.151,1.36,0.394,0.476,9.307,2344.872,0.308,2.194,0.244,31.939,1328.881,0.373,1.256,9,0.967,1.7
4995.802,0.173,1.753,0.298,0.488,11.821,2557.42,0.302,3.587,0.285,32.842,1245.955,0.182,1.547,9,0.814,1.65
5590.993,0.157,1.721,0.355,0.471,8.605,2606.906,0.287,2.94,0.25,35.444,1266.451,0.16,1.699,7,0.775,1.55
4530.873,0.147,1.319,0.251,0.436,11.676,2559.851,0.27,3.741,0.246,31.87,1403.667,0.341,1.12,10,1.028,1.7
5825.335,0.149,1.008,0.208,0.555,10.004,2480.855,0.279,2.363,0.256,32.032,1438.158,0.496,1.378,7,0.92,1.6
4337.86,0.106,1.37,0.325,0.532,10.151,2396.805,0.364,2.576,0.245,33.068,1264.53,0.315,1.398,9,0.911,1.65
5083.481,0.146,2.028,0.358,0.412,9.955,2574.386,0.298,3.418,0.263,32.54,1470.913,0.176,2.053,6,0.606,1.45
4931.331,0.154,2.231,0.275,0.506,8.812,2632.038,0.4,3.764,0.245,32.73,1221.863,0.333,1.263,9,0.946,1.65
4946.601,0.146,1.032,0.351,0.395,9.572,2447.08,0.32,1.099,0.268,34.041,1339.174,0.686,0.828,9,1.194,1.75
5500.548,0.157,1.054,0.395,0.503,10.194,2561.655,0.442,1.326,0.264,33.828,1288.341,0.621,-1.624,10,0,0
4594.81,0.191,1.074,0.301,0.491,8.62,2448.808,0.397,1.227,0.222,34.104,1236.628,0.649,-1.675,11,0,0
5783.849,0.149,1.841,0.312,0.497,10.536,2547.695,0.327,3.213,0.226,32.859,1359.571,0.109,2.093,9,0.599,1.4
5936.218,0.166,1.259,0.207,0.383,11.083,2651.552,0.253,2.529,0.236,33.311,1233.877,0.409,0.851,12,1.198,1.85
5531.019,0.179,1.119,0.293,0.569,8.698,2509.648,0.385,1.51,0.232,33.728,1363.469,0.569,0.315,12,1.699,2.1
4974.318,0.145,1.142,0.235,0.505,11.318,2658.406,0.416,2.33,0.226,31.876,1248.191,0.429,0.989,10,1.125,1.8
6471.738,0.156,1.966,0.371,0.481,9.371,2201.799,0.323,3.248,0.272,32.4,1624.752,0.116,2.445,8,0.505,1.3
4568.789,0.133,1.296,0.338,0.568,8.129,2469.734,0.433,1.604,0.203,32.21,1319.243,0.542,0.955,11,1.149,1.75
4423.102,0.15,1.6,0.319,0.569,9.821,2430.904,0.289,1.026,0.252,34.737,1224.192,0.707,0.872,9,1.214,1.85
5719.447,0.176,1.241,0.209,0.482,11.62,2556.929,0.412,2.153,0.243,33.397,1507.667,0.403,1.254,9,0.978,1.65
4803.402,0.152,1.807,0.363,0.489,9.699,2594.654,0.444,3.367,0.242,36.976,1224.267,0.48,1.167,9,1.012,1.7
4772.761,0.168,1.761,0.362,0.486,11.793,2509.976,0.312,3.733,0.206,35.273,1202.251,0.198,1.283,9,0.952,1.75
4811.734,0.129,1.548,0.292,0.436,8.406,2418.703,0.241,2.837,0.203,31.936,1242.343,0.226,1.189,12,0.999,1.75
5490.041,0.147,2.027,0.36,0.543,8.69,2203.368,0.281,3.476,0.232,34.327,1290.117,0.14,2.149,7,0.604,1.4
5152.05,0.174,1.719,0.333,0.405,9.854,2630.247,0.318,2.764,0.201,33.52,1217.398,0.21,1.201,10,0.993,1.75
5807.592,0.165,1.305,0.398,0.494,11.374,2563.194,0.28,3.528,0.248,34.654,1326.277,0.348,1.393,7,0.912,1.6
5718.216,0.157,1.653,0.344,0.448,9.887,2626.128,0.251,3.86,0.249,36.853,1301.309,0.173,1.556,8,0.855,1.55
4473.063,0.113,1.066,0.229,0.548,8.23,2576.709,0.361,1.44,0.215,32.532,1267.222,0.589,-1.999,12,0,0
4516.004,0.151,1.594,0.323,0.555,11.729,2159.406,0.452,1.007,0.294,35.513,1203.517,0.712,0.512,10,1.585,2.1
5102.279,0.187,1.456,0.249,0.405,11.199,2429.989,0.4,2.932,0.23,36.809,1227.041,0.333,0.957,12,1.135,1.8
5664.22,0.114,1.119,0.244,0.505,8.278,2537.035,0.234,1.578,0.225,32.172,1281.03,0.549,0.522,11,1.529,2.1
5336.779,0.139,2.173,0.318,0.498,8.742,2401.101,0.321,3.23,0.269,33.284,1468.618,0.126,1.978,9,0.64,1.5
4551.264,0.134,1.332,0.347,0.423,8.246,2499.029,0.331,2.301,0.258,31.856,1227.005,0.343,1.148,11,1.013,1.75
6403.036,0.144,1.938,0.367,0.523,10.062,2669.779,0.31,3.61,0.231,32.954,1287.493,0.142,1.901,6,0.661,1.45
4684.177,0.149,1.487,0.389,0.513,10.489,2061.09,0.215,1.099,0.223,34.409,1324.184,0.686,0.774,10,1.241,1.8
4709.652,0.145,1.335,0.318,0.574,10.211,2558.072,0.237,1.011,0.239,33.063,1362.745,0.711,0.281,11,1.75,2.15
5370.738,0.145,1.406,0.372,0.512,11.237,2487.628,0.25,1.069,0.294,33.552,1311.224,0.695,0.763,10,1.275,1.9
5749.445,0.149,1.3,0.393,0.431,11.32,2475.953,0.342,3.676,0.262,32.567,1240.427,0.35,1.068,11,1.062,1.75
5000.953,0.181,2.661,0.349,0.545,11.924,2397.429,0.444,1.512,0.257,31.972,1330.367,0.568,1.113,9,1.029,1.7
5537.074,0.157,1.153,0.344,0.543,8.144,2680.202,0.467,1.276,0.235,33.311,1469.078,0.635,0.952,10,1.136,1.65
4448.005,0.116,1.118,0.382,0.582,8.614,2169.324,0.397,1.387,0.267,33.977,1271.482,0.604,0.761,12,1.277,1.9
4563.022,0.186,1.654,0.24,0.491,11.303,2583.931,0.387,3.062,0.233,36.277,1271.287,0.314,1.215,11,0.993,1.75
4699.883,0.121,2.226,0.316,0.469,11.844,2595.939,0.299,3.411,0.24,33.657,1295.774,0.193,1.516,10,0.823,1.65
6984.624,0.174,1.491,0.295,0.551,11.445,2572.694,0.221,3.667,0.219,33.188,1218.566,0.263,1.413,12,0.892,1.65
4558.079,0.153,1.467,0.319,0.32,9.362,2649.587,0.272,2.043,0.272,32.126,1304.158,0.416,1.027,11,1.085,1.75
4860.895,0.112,2.911,0.225,0.553,10.531,2656.224,0.461,1.462,0.298,32.175,1252.169,0.582,0.929,12,1.146,1.8
4999.177,0.157,1.553,0.337,0.506,11.369,2411.224,0.297,3.156,0.245,35.454,1294.865,0.224,1.58,5,0.825,1.6
4490.363,0.134,1.457,0.39,0.448,10.823,2677.715,0.321,1.055,0.296,35.892,1241.879,0.699,-2.838,11,0,0
4876.801,0.127,2.028,0.359,0.462,9.071,2501.958,0.263,3.313,0.247,31.91,1284.44,0.159,1.541,9,0.806,1.6
4844.645,0.152,2.055,0.339,0.494,11.558,2696.813,0.272,3.182,0.245,35.263,1429.944,0.165,1.719,7,0.742,1.6
5786.95,0.113,1.376,0.364,0.508,10.61,2590.554,0.279,1.361,0.223,31.995,1206.834,0.611,1.324,8,0.939,1.7
6686.943,0.118,1.469,0.336,0.515,11.419,2619.018,0.302,2.585,0.272,33.82,1242.038,0.265,1.253,9,0.983,1.7
4282.507,0.118,2.13,0.342,0.381,10.809,2257.159,0.364,3.289,0.234,32.642,1225.703,0.262,1.503,11,0.812,1.7
4978.227,0.145,2.028,0.383,0.582,8.351,2677.065,0.309,1.313,0.278,32.741,1265.257,0.625,0.769,9,1.259,1.8
5306.594,0.135,1.243,0.353,0.49,10.1,2475.587,0.321,1.29,0.278,33.378,1234.839,0.631,0.484,8,1.53,2.05
5201.024,0.133,1.016,0.246,0.403,10.982,2540.331,0.436,1.349,0.292,32.181,1310.243,0.615,0.661,12,1.324,1.9
6873.919,0.157,1.094,0.212,0.544,11.778,2420.328,0.302,1.604,0.289,32.644,1331.022,0.542,0.987,10,1.142,1.75
5722.269,0.139,1.883,0.323,0.535,9.588,2658.655,0.263,3.149,0.286,36.179,1562.238,0.144,2.057,12,0.64,1.4
4501.538,0.167,1.645,0.322,0.427,10.381,2610.509,0.335,3.809,0.218,31.71,1210.615,0.224,1.501,12,0.827,1.7
6077.956,0.181,1.261,0.345,0.487,9.065,2604.012,0.346,2.801,0.24,32.782,1319.389,0.37,1.18,10,1.009,1.7
5357.746,0.2,1.259,0.254,0.44,10.816,2465.719,0.274,3.611,0.26,32.934,1263.011,0.371,1.059,11,1.084,1.8
4503.792,0.133,2.689,0.366,0.552,8.444,2602.927,0.396,1.225,0.252,32.049,1209.12,0.65,0.333,11,1.659,2.1
5169.784,0.139,1.625,0.338,0.468,11.785,2418.835,0.317,3.889,0.246,35.767,1205.279,0.196,1.707,9,0.787,1.5
5696.516,0.155,1.477,0.226,0.41,10.868,2693.2,0.345,3.609,0.21,32.833,1217.721,0.354,1.07,10,1.069,1.85
5667.423,0.153,2.269,0.378,0.464,10.518,2459.099,0.304,3.781,0.26,34.138,1262.104,0.159,1.968,10,0.644,1.5
5404.829,0.146,1.289,0.353,0.561,11.861,2429.768,0.454,1.303,0.247,32.5,1221.027,0.628,0.855,9,1.225,1.8
4472.05,0.155,1.629,0.337,0.35,11.797,2695.427,0.297,2.377,0.273,32.481,1234.854,0.321,1.083,9,1.049,1.8
5329.291,0.184,2.007,0.337,0.497,10.081,2648.968,0.321,3.049,0.284,36.681,1239.917,0.227,1.841,7,0.7,1.5
4563.599,0.146,1.307,0.354,0.445,11.892,2533.821,0.288,1.638,0.248,31.844,1402.069,0.532,1.265,8,0.96,1.7
5701.595,0.171,1.012,0.397,0.495,10.158,2460.945,0.4,1.604,0.236,32.922,1200.165,0.542,0.328,10,1.763,2.25
4614.595,0.151,1.265,0.35,0.534,11.888,2391.699,0.284,3.801,0.252,32.512,1372.937,0.368,1.643,7,0.788,1.6
6292.609,0.148,2.364,0.341,0.501,9.972,2548.603,0.326,3.758,0.222,32.82,1329.309,0.182,2.015,8,0.624,1.4
6691.783,0.142,2.276,0.381,0.53,11.359,2189.391,0.256,3.261,0.241,35.134,1311.98,0.154,2.273,12,0.549,1.4
4589.593,0.185,1.288,0.351,0.485,11.678,2318.702,0.292,1.015,0.228,35.069,1437.09,0.71,0.575,9,1.498,2.05
4443.48,0.106,1.709,0.346,0.476,8.575,2597.323,0.265,3.195,0.261,33.776,1404.322,0.293,1.239,11,0.974,1.7
6094.526,0.154,2.029,0.344,0.579,8.994,2648.012,0.266,3.66,0.29,32.38,1381.456,0.16,1.877,9,0.675,1.45
6643.402,0.175,1.127,0.229,0.428,9.163,2412.475,0.419,1.193,0.21,32.43,1221.899,0.659,0.188,11,1.945,2.4
5487.837,0.176,1.542,0.355,0.392,8.456,2565.808,0.252,3.062,0.266,33.087,1227.656,0.229,1.38,11,0.895,1.7
6433.152,0.174,2.048,0.307,0.496,11.725,2625.766,0.331,2.904,0.216,34.386,1209.471,0.194,1.756,10,0.725,1.55
6822.811,0.157,1.944,0.263,0.55,10.158,2688.269,0.28,3.523,0.247,32.237,1477.867,0.249,1.923,6,0.663,1.45
4488.45,0.156,1.874,0.205,0.49,8.681,2573.65,0.311,2.947,0.252,34.113,1229.624,0.414,1.292,8,0.955,1.7
6988.239,0.182,1.031,0.352,0.414,10.005,2662.702,0.32,1.259,0.246,32.132,1522.187,0.64,1.023,8,1.092,1.65
6646.952,0.153,1.89,0.263,0.47,11.848,2660.5,0.314,3.712,0.222,35.776,1213.399,0.249,1.624,10,0.811,1.6
6906.462,0.129,1.654,0.335,0.593,10.699,2679.041,0.36,3.172,0.261,34.69,1373.41,0.2,1.582,11,0.82,1.55
5535.351,0.145,1.015,0.262,0.378,10.562,2696.346,0.408,1.044,0.235,34.025,1254.042,0.702,-2.454,11,0,0
6273.252,0.155,2.219,0.306,0.468,10.849,2214.819,0.304,3.555,0.268,32.862,1567.562,0.126,2.317,9,0.532,1.4
6000.665,0.131,1.604,0.35,0.489,10.614,2385.245,0.305,2.83,0.259,34.734,1492.769,0.198,1.788,8,0.746,1.5
5790.15,0.158,1.407,0.336,0.492,10.821,2608.112,0.348,3.409,0.274,35.082,1329.642,0.296,1.466,8,0.879,1.6
5701.562,0.182,1.841,0.321,0.406,10.263,2689.028,0.342,3.135,0.239,36.882,1343.604,0.213,1.513,12,0.845,1.55
5977.462,0.174,1.687,0.295,0.553,9.513,2684.118,0.297,3.206,0.213,34.475,1623.622,0.16,1.866,11,0.705,1.45
5030.633,0.111,1.316,0.343,0.549,9.733,2372.008,0.24,2.634,0.29,32.097,1240.384,0.342,1.002,11,1.123,1.8
6280.291,0.188,1.541,0.26,0.43,8.871,2637.439,0.288,3.744,0.297,35.342,1497.246,0.257,1.479,9,0.868,1.55
4474.214,0.113,1.697,0.245,0.512,8.718,2374.76,0.317,3.87,0.263,32.887,1294.271,0.3,1.353,10,0.921,1.7
4326.08,0.157,1.501,0.288,0.476,9.562,2327.71,0.279,2.901,0.211,36.325,1351.86,0.254,1.402,10,0.916,1.65
4695.125,0.167,1.661,0.371,0.558,9.938,2297.388,0.306,3.492,0.209,32.377,1249.213,0.19,1.852,9,0.695,1.55
6810.472,0.167,1.579,0.275,0.448,10.136,2539.147,0.252,3.219,0.267,35.634,1364.217,0.214,1.646,10,0.802,1.6
6124.534,0.125,1.634,0.383,0.529,9.975,2556.547,0.299,3.219,0.272,35.734,1566.476,0.183,1.83,10,0.725,1.45
5792.34,0.147,2.065,0.338,0.462,10.897,2695.758,0.405,3.576,0.234,34.939,1244.75,0.35,1.776,7,0.726,1.55
5371.763,0.145,2.157,0.361,0.466,9.845,2348.312,0.375,2.79,0.221,32.338,1293.88,0.25,1.681,9,0.742,1.6
5269.805,0.13,1.103,0.241,0.591,11.671,2413.971,0.295,1.157,0.226,33.574,1219.282,0.669,-2.351,10,0,0
5326.418,0.15,1.814,0.382,0.485,11.332,2398.33,0.343,3.758,0.274,32.689,1241.689,0.172,1.716,9,0.734,1.6
4788.155,0.186,1.503,0.273,0.556,8.141,2219.193,0.331,2.605,0.3,32.348,1264.976,0.256,1.442,12,0.883,1.7
4783.293,0.136,1.768,0.302,0.517,11.806,2570.05,0.385,3.66,0.284,36.643,1214.364,0.283,0.917,11,1.15,1.8
4917.59,0.138,1.756,0.35,0.522,11.189,2591.171,0.36,3.785,0.258,36.493,1449.847,0.2,1.679,10,0.778,1.6
5348.982,0.198,1.303,0.315,0.483,11.615,2549.157,0.311,2.478,0.244,32.415,1408.304,0.349,1.279,9,0.959,1.7
6809.607,0.172,1.837,0.365,0.498,11.443,2470.489,0.29,3.406,0.285,32.092,1443.438,0.174,1.863,8,0.681,1.45
4365.089,0.117,2.511,0.26,0.403,9.618,2690.646,0.278,3.384,0.254,32.538,1275.868,0.257,1.381,10,0.885,1.65
4943.004,0.126,2.279,0.337,0.473,8.56,2235.598,0.267,3.455,0.256,31.951,1519.977,0.16,2.229,9,0.538,1.45
4860.088,0.157,1.087,0.216,0.502,11.802,2641.218,0.408,1.604,0.21,32.645,1225.161,0.542,-1.762,10,0,0
6524.708,0.14,1.267,0.354,0.452,10.531,2653.754,0.295,2.456,0.211,35.984,1313.417,0.367,0.97,10,1.128,1.75
5018.357,0.145,1.624,0.292,0.526,11.851,2335.88,0.267,3.305,0.21,32.309,1351.627,0.188,1.509,11,0.842,1.65
5876.399,0.131,1.731,0.382,0.529,10.361,2550.88,0.324,3.621,0.217,34.224,1557.421,0.134,1.923,12,0.674,1.45
5217.252,0.105,2.028,0.314,0.519,8.863,2699.688,0.288,3.826,0.225,31.816,1331.703,0.3,1.384,9,0.892,1.65
4700.942,0.149,1.741,0.357,0.483,9.388,2392.264,0.436,1.864,0.29,34.382,1331.317,0.467,1.794,8,0.721,1.55
5184.175,0.103,1.017,0.214,0.503,9.85,2404.497,0.284,1.347,0.265,35.876,1275.085,0.615,1.332,8,0.949,1.5
5296.462,0.144,2.027,0.364,0.553,8.205,2414.651,0.285,3.644,0.249,31.728,1368.146,0.179,2.08,6,0.587,1.4
5018.282,0.17,1.335,0.362,0.507,10.126,2368.23,0.409,3.471,0.294,31.827,1482.712,0.363,1.835,8,0.708,1.5
6341.646,0.144,2.104,0.342,0.528,8.373,2308.941,0.296,3.321,0.27,36.7,1439.238,0.163,2.097,9,0.638,1.4
5856.507,0.167,1.666,0.317,0.421,8.733,2677.696,0.286,3.788,0.271,32.724,1390.697,0.167,1.647,11,0.785,1.55
6862.325,0.156,1.076,0.356,0.462,10.063,2124.637,0.453,1.022,0.274,32.811,1591.198,0.708,0.97,9,1.131,1.65
6737.16,0.192,1.419,0.251,0.482,9.791,2617.052,0.251,3.439,0.271,34.616,1203.969,0.29,1.289,10,0.962,1.65
6607.224,0.14,2.104,0.322,0.496,10.616,2464.609,0.305,3.275,0.222,36.995,1447.017,0.139,2.052,10,0.636,1.45
6086.553,0.133,2.318,0.355,0.489,10.044,2490.886,0.312,2.93,0.272,36.74,1250.278,0.166,2.275,8,0.547,1.4
5509.241,0.145,1.669,0.339,0.42,9.969,2269.021,0.328,3.452,0.246,33.083,1505.96,0.165,2.464,6,0.51,1.3
5784.882,0.144,1.25,0.309,0.332,11.488,2694.807,0.27,1.077,0.246,32.118,1630.208,0.692,0.98,9,1.108,1.7
5196.212,0.122,1.595,0.351,0.477,11.824,2695.629,0.249,2.766,0.249,33.713,1307.912,0.21,1.504,9,0.847,1.65
5460.056,0.154,2.163,0.336,0.544,9.739,2631.661,0.339,2.976,0.267,32.39,1389.771,0.15,2.009,10,0.631,1.35
5413.643,0.191,1.501,0.231,0.45,9.602,2657.508,0.351,2.001,0.21,32.467,1319.718,0.428,0.828,12,1.197,1.85
6563.964,0.133,1.78,0.305,0.478,9.821,2553.793,0.251,3.188,0.285,34.837,1499.172,0.163,1.959,10,0.672,1.45
4710.741,0.159,1.788,0.354,0.493,10.09,2593.615,0.459,3.419,0.249,32.502,1296.173,0.53,1.438,7,0.865,1.65
5030.265,0.146,1.13,0.308,0.483,10.062,2387.64,0.379,1.292,0.229,36.201,1208.345,0.631,1.016,9,1.081,1.6
5853.062,0.114,1.328,0.293,0.487,8.115,2500.813,0.29,3.17,0.284,34.684,1206.494,0.336,1.185,10,1.027,1.7
5221.879,0.175,1.365,0.349,0.378,10.015,2639.614,0.285,1.919,0.24,33.23,1358.928,0.452,1.222,9,0.985,1.7
4405.741,0.103,2.146,0.32,0.471,8.567,2680.803,0.307,3.498,0.241,35.292,1230.034,0.313,1.313,9,0.932,1.65
4216.841,0.178,2.352,0.306,0.586,8.077,2519.784,0.308,1.806,0.264,31.754,1200.892,0.484,0.93,11,1.141,1.75
5101.892,0.174,1.027,0.363,0.499,8.924,2615.185,0.219,1.73,0.246,32.156,1603.629,0.506,0.846,9,1.172,1.7
5294.978,0.14,1.01,0.28,0.528,10.584,2295.37,0.441,1.406,0.274,32.488,1286.474,0.598,0.651,12,1.407,2.05
5434.326,0.163,1.753,0.303,0.549,10.782,2487.616,0.293,3.645,0.22,34.421,1310.873,0.134,1.899,11,0.686,1.5
5235.34,0.195,1.572,0.314,0.415,10.653,2634.042,0.238,1.452,0.293,31.73,1205.843,0.585,0.676,12,1.278,1.9
5410.783,0.149,2.055,0.209,0.382,10.167,2413.364,0.249,2.366,0.25,32.194,1374.115,0.403,1.7,8,0.745,1.6
6487.885,0.124,1.339,0.243,0.452,10.115,2640.249,0.331,3.515,0.207,34.386,1268.357,0.331,1.121,10,1.055,1.7
4717.357,0.127,2.85,0.272,0.548,9.74,2636.243,0.299,1.899,0.277,31.74,1267.437,0.457,1.115,11,1.023,1.75
6592.047,0.184,1.432,0.346,0.482,10.106,2410.173,0.234,2.136,0.212,32.003,1250.036,0.39,1.709,8,0.751,1.55
5080.134,0.159,1.123,0.294,0.43,8.797,2687.48,0.371,1.474,0.215,33.269,1455.604,0.579,0.767,12,1.239,1.8
5291.9,0.126,1.696,0.381,0.467,9.742,2303.66,0.313,3.794,0.205,32.987,1344.686,0.18,1.5,11,0.852,1.7
6320.93,0.174,1.402,0.343,0.403,10.012,2408.853,0.301,2.363,0.252,32.671,1537.35,0.325,1.798,7,0.732,1.5
5148.194,0.152,1.722,0.281,0.529,11.282,2562.668,0.355,3.094,0.236,36.201,1295.515,0.197,1.479,11,0.867,1.7
5224.632,0.147,1.786,0.386,0.422,9.238,2613.461,0.282,3.666,0.216,31.772,1531.338,0.156,1.586,10,0.793,1.55
5808.231,0.109,1.442,0.243,0.499,10.371,2556.741,0.398,1.766,0.245,33.107,1496.824,0.495,1.524,8,0.851,1.6
5509.944,0.148,2.015,0.362,0.433,9.909,2666.619,0.235,3.492,0.283,32.823,1328.61,0.217,1.824,7,0.695,1.5
5699.681,0.152,1.615,0.293,0.473,11.431,2526.018,0.29,2.225,0.248,35.363,1552.746,0.364,1.736,8,0.769,1.55
5336.845,0.113,1.592,0.348,0.479,10.911,2416.015,0.319,3.852,0.25,35.665,1439.315,0.247,1.94,6,0.693,1.5
6282.413,0.153,1.087,0.333,0.426,9.802,2467.374,0.46,2.37,0.222,31.724,1208.432,0.533,0.782,11,1.23,1.85
4929.481,0.171,2.039,0.364,0.461,11.212,2645.201,0.321,2.624,0.277,32.115,1235.079,0.25,1.21,9,0.985,1.7
5066.914,0.126,1.76,0.398,0.367,10.244,2576.782,0.301,1.836,0.257,35.504,1508.101,0.475,1.659,8,0.782,1.6
5011.562,0.178,1.005,0.261,0.522,8.144,2149.232,0.43,1.007,0.271,32.972,1519.958,0.712,-1.068,11,0,0
6163.804,0.172,1.992,0.378,0.468,10.151,2421.257,0.345,3.149,0.226,35.629,1320.124,0.15,1.881,9,0.682,1.55
5108.137,0.148,1.52,0.218,0.484,11.183,2424.117,0.319,2.28,0.249,33.835,1492.11,0.377,1.72,7,0.762,1.55
4570.671,0.176,1.246,0.354,0.317,8.577,2664.342,0.314,1.202,0.243,32.171,1261.73,0.657,0.413,9,1.52,2
4991.868,0.18,1.734,0.345,0.46,10.286,2448.795,0.255,3.561,0.295,35.525,1217.153,0.2,1.629,9,0.792,1.65
4593.937,0.163,1.755,0.38,0.426,9.395,2455.262,0.356,3.469,0.225,32.456,1221.459,0.208,1.15,11,1.007,1.75
4939.512,0.102,1.278,0.323,0.466,11.147,2660.145,0.492,1.04,0.285,36.015,1208.59,0.703,-2.309,12,0,0
5340.789,0.108,1.297,0.354,0.576,11.947,2430.339,0.27,1.24,0.246,34.932,1287.391,0.646,0.678,10,1.401,2.05
5900.179,0.152,1.893,0.347,0.512,9.093,2619.439,0.308,3.034,0.278,35.14,1406.953,0.133,1.921,8,0.688,1.45
6591.565,0.179,1.548,0.378,0.396,9.696,2621.382,0.41,3.666,0.237,36.975,1243.024,0.367,1.059,12,1.056,1.7
5829.835,0.108,1.033,0.298,0.399,8.539,2279.72,0.33,1.215,0.24,32.769,1371.422,0.653,0.421,12,1.382,1.85
5534.802,0.158,1.599,0.382,0.419,9.38,2558.034,0.355,3.254,0.294,32.15,1207.422,0.201,1.374,12,0.896,1.75
5592.891,0.186,2.044,0.356,0.498,11.419,2688.399,0.443,1.915,0.243,35.417,1355.322,0.477,1.688,7,0.756,1.55
5298.265,0.157,1.557,0.382,0.506,9.96,2407.376,0.234,3.015,0.278,34.549,1390.395,0.222,1.743,8,0.745,1.6
5231.75,0.12,1.162,0.245,0.524,9.916,2546.523,0.295,1.366,0.208,34.181,1520.754,0.61,0.789,10,1.224,1.7
5166.403,0.128,1.54,0.384,0.535,9.76,2525.539,0.305,2.703,0.203,35.064,1209.087,0.23,1.517,11,0.853,1.65
6205.035,0.143,1.509,0.294,0.495,8.123,2602.558,0.3,3.034,0.215,33.209,1376.21,0.246,1.475,9,0.855,1.65
6894.296,0.112,1.008,0.213,0.489,11.361,2570.446,0.319,3.099,0.293,31.74,1259.207,0.496,0.815,10,1.234,1.8
4943.86,0.194,1.742,0.37,0.358,9.637,2489.889,0.35,2.546,0.292,36.993,1255.198,0.293,1.13,12,1.025,1.75
5188.102,0.138,2.042,0.364,0.426,11.568,2676.31,0.277,3.37,0.263,32.131,1500.706,0.157,1.869,8,0.677,1.45
5499.403,0.196,1.303,0.209,0.483,9.903,2649.993,0.251,1.065,0.236,31.91,1451.748,0.696,0.204,10,1.868,2.25
6610.591,0.147,1.99,0.345,0.589,11.02,2067.127,0.285,3.56,0.254,34.435,1449.467,0.178,2.259,6,0.582,1.4
4483.24,0.117,1.292,0.314,0.517,9.095,2500.494,0.232,1.262,0.287,34.483,1281.12,0.639,0.44,11,1.65,2.2
4688.76,0.149,2.269,0.349,0.471,8.169,2396.537,0.315,3.415,0.205,33.102,1315.462,0.192,1.583,7,0.791,1.6
4969.311,0.152,1.93,0.272,0.398,8.013,2643.695,0.28,3.775,0.243,33.66,1287.762,0.223,1.556,8,0.812,1.65
4722.147,0.154,1.874,0.3,0.493,11.751,2479.909,0.293,3.398,0.27,35.346,1509.505,0.186,2.074,7,0.627,1.45
6265.098,0.177,1.394,0.313,0.492,11.842,2558.346,0.296,2.396,0.253,36.307,1255.961,0.315,1.014,9,1.1,1.75
5644.868,0.144,2.269,0.244,0.497,10.408,2644.51,0.319,3.546,0.248,35.626,1297.836,0.303,2.014,6,0.642,1.45
5751.323,0.136,1.079,0.247,0.47,11.14,2143.108,0.399,1.189,0.243,33.892,1504.267,0.66,0.729,10,1.251,1.75
6026.356,0.19,1.466,0.271,0.403,11.201,2651.004,0.341,2.803,0.207,35.755,1357.119,0.267,1.152,12,1.015,1.7
6665.396,0.138,2.093,0.343,0.382,8.282,2583.594,0.311,2.722,0.201,35.951,1362.909,0.236,1.543,10,0.827,1.6
4706.1,0.139,1.88,0.284,0.461,10.007,2148.742,0.355,3.548,0.283,34.073,1258.757,0.189,1.731,10,0.755,1.65
5385.378,0.151,1.432,0.335,0.395,8.166,2675.187,0.31,1.802,0.254,31.905,1272.717,0.485,0.878,8,1.172,1.8
4580.392,0.155,1.49,0.37,0.302,8.385,2507.842,0.284,1.049,0.262,35.558,1379.244,0.7,0.608,9,1.335,1.8
4990.817,0.144,1.447,0.354,0.486,11.565,2382.419,0.262,3.642,0.216,33.939,1379.685,0.276,1.328,9,0.933,1.65
5259.61,0.177,1.121,0.207,0.337,8.965,2601.01,0.426,1.231,0.289,31.802,1209.087,0.648,-1.912,12,0,0
4416.517,0.158,1.244,0.37,0.599,9.423,2496.629,0.228,1.357,0.209,32.774,1234.308,0.612,0.406,12,1.62,2.1
5215.265,0.131,2.167,0.369,0.521,11.614,2596.149,0.255,2.909,0.269,32.733,1295.797,0.169,1.566,11,0.798,1.6
6316.076,0.165,1.768,0.303,0.551,10.931,2157.419,0.259,3.654,0.248,35.398,1351.296,0.137,2.287,10,0.58,1.4
6829.944,0.155,1.739,0.363,0.568,8.929,2515.54,0.298,3.007,0.227,36.424,1268.249,0.178,1.758,9,0.753,1.5
4475.317,0.137,1.254,0.399,0.449,9.97,2684.06,0.457,1.172,0.299,32.172,1355.096,0.665,-1.364,11,0,0
6155.794,0.163,1.079,0.394,0.404,9.421,2581.146,0.405,1.822,0.281,32.92,1221.983,0.479,0.697,12,1.282,1.9
4731.612,0.139,1.951,0.268,0.573,11.949,2604.064,0.276,3.141,0.222,35.111,1308.742,0.234,1.351,11,0.922,1.7
6703.687,0.141,1.683,0.345,0.375,10.579,2604.108,0.283,3.645,0.217,36.452,1209.086,0.25,1.43,10,0.896,1.65
4897.23,0.133,1.954,0.297,0.527,8.418,2214.892,0.329,2.828,0.265,32.779,1209.257,0.194,1.527,11,0.83,1.7
4218.132,0.162,1.026,0.346,0.348,9.229,2625.336,0.478,1.06,0.244,34.978,1246.785,0.697,-3.191,10,0,0
